dt,name,value
2020-03,IPCA_nucleo_P55,0.13
2020-04,IPCA_nucleo_P55,0.05
2020-05,IPCA_nucleo_P55,0.0
2020-06,IPCA_nucleo_P55,0.25
2020-07,IPCA_nucleo_P55,0.3
2020-08,IPCA_nucleo_P55,0.28
2020-09,IPCA_nucleo_P55,0.3
2020-10,IPCA_nucleo_P55,0.35
2020-11,IPCA_nucleo_P55,0.44
2020-12,IPCA_nucleo_P55,0.74
2021-01,IPCA_nucleo_P55,0.52
2021-02,IPCA_nucleo_P55,0.54
2021-03,IPCA_nucleo_P55,0.38
2021-04,IPCA_nucleo_P55,0.27
2021-05,IPCA_nucleo_P55,0.67
2021-06,IPCA_nucleo_P55,0.58
2021-07,IPCA_nucleo_P55,0.54
2021-08,IPCA_nucleo_P55,0.72
2021-09,IPCA_nucleo_P55,0.8
2021-10,IPCA_nucleo_P55,0.9
2021-11,IPCA_nucleo_P55,0.84
2021-12,IPCA_nucleo_P55,0.52
2022-01,IPCA_nucleo_P55,0.66
2022-02,IPCA_nucleo_P55,0.85
2022-03,IPCA_nucleo_P55,1.03
2022-04,IPCA_nucleo_P55,0.97
2022-05,IPCA_nucleo_P55,0.81
2022-06,IPCA_nucleo_P55,0.78
2022-07,IPCA_nucleo_P55,0.54
2022-08,IPCA_nucleo_P55,0.65
2022-09,IPCA_nucleo_P55,0.5
2022-10,IPCA_nucleo_P55,0.4
2022-11,IPCA_nucleo_P55,0.5
2022-12,IPCA_nucleo_P55,0.45
2023-01,IPCA_nucleo_P55,0.67
2023-02,IPCA_nucleo_P55,0.71
2023-03,IPCA_nucleo_P55,0.41
2023-04,IPCA_nucleo_P55,0.49
2023-05,IPCA_nucleo_P55,0.39
2023-06,IPCA_nucleo_P55,0.21
2023-07,IPCA_nucleo_P55,0.18
2023-08,IPCA_nucleo_P55,0.34
2023-09,IPCA_nucleo_P55,0.22
2023-10,IPCA_nucleo_P55,0.27
2023-11,IPCA_nucleo_P55,0.23
2023-12,IPCA_nucleo_P55,0.42
2024-01,IPCA_nucleo_P55,0.4
2024-02,IPCA_nucleo_P55,0.52
2024-03,IPCA_nucleo_P55,0.15
2024-04,IPCA_nucleo_P55,0.34
2024-05,IPCA_nucleo_P55,0.45
2024-06,IPCA_nucleo_P55,0.3
2024-07,IPCA_nucleo_P55,0.36
2024-08,IPCA_nucleo_P55,0.29
2024-09,IPCA_nucleo_P55,0.28
2024-10,IPCA_nucleo_P55,0.33
2024-11,IPCA_nucleo_P55,0.29
2024-12,IPCA_nucleo_P55,0.54
2025-01,IPCA_nucleo_P55,0.58
2025-02,IPCA_nucleo_P55,0.66
2025-03,IPCA_nucleo_P55,0.48
2025-04,IPCA_nucleo_P55,0.48
2025-05,IPCA_nucleo_P55,0.35
2025-06,IPCA_nucleo_P55,0.27
2025-07,IPCA_nucleo_P55,0.18
2025-08,IPCA_nucleo_P55,0.3
2025-09,IPCA_nucleo_P55,0.36
2025-10,IPCA_nucleo_P55,0.29
2025-11,IPCA_nucleo_P55,0.31
2025-12,IPCA_nucleo_P55,0.32
2026-01,IPCA_nucleo_P55,0.49
2026-02,IPCA_nucleo_P55,0.49
2026-03,IPCA_nucleo_P55,0.46
2026-04,IPCA_nucleo_P55,0.59
2026-05,IPCA_nucleo_P55,0.48
2000-01,IPCA_nucleo_P55_ma3_sa,
2000-02,IPCA_nucleo_P55_ma3_sa,
2000-03,IPCA_nucleo_P55_ma3_sa,0.126478352206321
2000-04,IPCA_nucleo_P55_ma3_sa,0.12510954776920163
2000-05,IPCA_nucleo_P55_ma3_sa,0.07083617851245305
2000-06,IPCA_nucleo_P55_ma3_sa,0.09772713561736769
2000-07,IPCA_nucleo_P55_ma3_sa,0.2626530571133467
2000-08,IPCA_nucleo_P55_ma3_sa,0.39871968595038604
2000-09,IPCA_nucleo_P55_ma3_sa,0.4141244174565055
2000-10,IPCA_nucleo_P55_ma3_sa,0.2320508884730914
2000-11,IPCA_nucleo_P55_ma3_sa,0.1769546246443949
2000-12,IPCA_nucleo_P55_ma3_sa,0.19307765764778706
2001-01,IPCA_nucleo_P55_ma3_sa,0.22878678526081478
2001-02,IPCA_nucleo_P55_ma3_sa,0.29812254053090437
2001-03,IPCA_nucleo_P55_ma3_sa,0.296478352206321
2001-04,IPCA_nucleo_P55_ma3_sa,0.3651095477692016
2001-05,IPCA_nucleo_P55_ma3_sa,0.34083617851245307
2001-06,IPCA_nucleo_P55_ma3_sa,0.42106046895070104
2001-07,IPCA_nucleo_P55_ma3_sa,0.51598639044668
2001-08,IPCA_nucleo_P55_ma3_sa,0.5887196859503859
2001-09,IPCA_nucleo_P55_ma3_sa,0.5574577507898387
2001-10,IPCA_nucleo_P55_ma3_sa,0.4720508884730914
2001-11,IPCA_nucleo_P55_ma3_sa,0.46695462464439486
2001-12,IPCA_nucleo_P55_ma3_sa,0.5030776576477871
2002-01,IPCA_nucleo_P55_ma3_sa,0.5287867852608148
2002-02,IPCA_nucleo_P55_ma3_sa,0.4647892071975711
2002-03,IPCA_nucleo_P55_ma3_sa,0.4798116855396543
2002-04,IPCA_nucleo_P55_ma3_sa,0.5051095477692017
2002-05,IPCA_nucleo_P55_ma3_sa,0.5041695118457864
2002-06,IPCA_nucleo_P55_ma3_sa,0.3810604689507011
2002-07,IPCA_nucleo_P55_ma3_sa,0.46598639044668005
2002-08,IPCA_nucleo_P55_ma3_sa,0.5087196859503861
2002-09,IPCA_nucleo_P55_ma3_sa,0.6507910841231721
2002-10,IPCA_nucleo_P55_ma3_sa,0.6720508884730914
2002-11,IPCA_nucleo_P55_ma3_sa,1.1136212913110615
2002-12,IPCA_nucleo_P55_ma3_sa,1.4630776576477873
2003-01,IPCA_nucleo_P55_ma3_sa,1.7187867852608147
2003-02,IPCA_nucleo_P55_ma3_sa,1.3147892071975709
2003-03,IPCA_nucleo_P55_ma3_sa,1.0331450188729874
2003-04,IPCA_nucleo_P55_ma3_sa,0.7851095477692017
2003-05,IPCA_nucleo_P55_ma3_sa,0.7508361785124531
2003-06,IPCA_nucleo_P55_ma3_sa,0.5477271356173676
2003-07,IPCA_nucleo_P55_ma3_sa,0.4326530571133467
2003-08,IPCA_nucleo_P55_ma3_sa,0.36871968595038607
2003-09,IPCA_nucleo_P55_ma3_sa,0.5574577507898388
2003-10,IPCA_nucleo_P55_ma3_sa,0.528717555139758
2003-11,IPCA_nucleo_P55_ma3_sa,0.5369546246443949
2003-12,IPCA_nucleo_P55_ma3_sa,0.43641099098112035
2004-01,IPCA_nucleo_P55_ma3_sa,0.482120118594148
2004-02,IPCA_nucleo_P55_ma3_sa,0.4314558738642377
2004-03,IPCA_nucleo_P55_ma3_sa,0.4698116855396543
2004-04,IPCA_nucleo_P55_ma3_sa,0.508442881102535
2004-05,IPCA_nucleo_P55_ma3_sa,0.4975028451791197
2004-06,IPCA_nucleo_P55_ma3_sa,0.4710604689507011
2004-07,IPCA_nucleo_P55_ma3_sa,0.5426530571133468
2004-08,IPCA_nucleo_P55_ma3_sa,0.6387196859503861
2004-09,IPCA_nucleo_P55_ma3_sa,0.5841244174565055
2004-10,IPCA_nucleo_P55_ma3_sa,0.5187175551397581
2004-11,IPCA_nucleo_P55_ma3_sa,0.5369546246443949
2004-12,IPCA_nucleo_P55_ma3_sa,0.6364109909811204
2005-01,IPCA_nucleo_P55_ma3_sa,0.5821201185941481
2005-02,IPCA_nucleo_P55_ma3_sa,0.4614558738642379
2005-03,IPCA_nucleo_P55_ma3_sa,0.35647835220632107
2005-04,IPCA_nucleo_P55_ma3_sa,0.4651095477692017
2005-05,IPCA_nucleo_P55_ma3_sa,0.5141695118457864
2005-06,IPCA_nucleo_P55_ma3_sa,0.4777271356173678
2005-07,IPCA_nucleo_P55_ma3_sa,0.3593197237800134
2005-08,IPCA_nucleo_P55_ma3_sa,0.34538635261705286
2005-09,IPCA_nucleo_P55_ma3_sa,0.35745775078983894
2005-10,IPCA_nucleo_P55_ma3_sa,0.41871755513975817
2005-11,IPCA_nucleo_P55_ma3_sa,0.5102879579777283
2005-12,IPCA_nucleo_P55_ma3_sa,0.4597443243144538
2006-01,IPCA_nucleo_P55_ma3_sa,0.4421201185941481
2006-02,IPCA_nucleo_P55_ma3_sa,0.3647892071975712
2006-03,IPCA_nucleo_P55_ma3_sa,0.4131450188729877
2006-04,IPCA_nucleo_P55_ma3_sa,0.3151095477692017
2006-05,IPCA_nucleo_P55_ma3_sa,0.2275028451791198
2006-06,IPCA_nucleo_P55_ma3_sa,0.14772713561736778
2006-07,IPCA_nucleo_P55_ma3_sa,0.1859863904466801
2006-08,IPCA_nucleo_P55_ma3_sa,0.1420530192837195
2006-09,IPCA_nucleo_P55_ma3_sa,0.14745775078983892
2006-10,IPCA_nucleo_P55_ma3_sa,0.17538422180642482
2006-11,IPCA_nucleo_P55_ma3_sa,0.2002879579777283
2006-12,IPCA_nucleo_P55_ma3_sa,0.23641099098112048
2007-01,IPCA_nucleo_P55_ma3_sa,0.22545345192748148
2007-02,IPCA_nucleo_P55_ma3_sa,0.2714558738642378
2007-03,IPCA_nucleo_P55_ma3_sa,0.2698116855396544
2007-04,IPCA_nucleo_P55_ma3_sa,0.30844288110253504
2007-05,IPCA_nucleo_P55_ma3_sa,0.3008361785124531
2007-06,IPCA_nucleo_P55_ma3_sa,0.3010604689507011
2007-07,IPCA_nucleo_P55_ma3_sa,0.2526530571133468
2007-08,IPCA_nucleo_P55_ma3_sa,0.31205301928371953
2007-09,IPCA_nucleo_P55_ma3_sa,0.3807910841231723
2007-10,IPCA_nucleo_P55_ma3_sa,0.4487175551397582
2007-11,IPCA_nucleo_P55_ma3_sa,0.4169546246443949
2007-12,IPCA_nucleo_P55_ma3_sa,0.4064109909811205
2008-01,IPCA_nucleo_P55_ma3_sa,0.39878678526081485
2008-02,IPCA_nucleo_P55_ma3_sa,0.3881225405309045
2008-03,IPCA_nucleo_P55_ma3_sa,0.35981168553965437
2008-04,IPCA_nucleo_P55_ma3_sa,0.37844288110253504
2008-05,IPCA_nucleo_P55_ma3_sa,0.4141695118457865
2008-06,IPCA_nucleo_P55_ma3_sa,0.46439380228403443
2008-07,IPCA_nucleo_P55_ma3_sa,0.5226530571133468
2008-08,IPCA_nucleo_P55_ma3_sa,0.5320530192837195
2008-09,IPCA_nucleo_P55_ma3_sa,0.5607910841231722
2008-10,IPCA_nucleo_P55_ma3_sa,0.5220508884730914
2008-11,IPCA_nucleo_P55_ma3_sa,0.46028795797772826
2008-12,IPCA_nucleo_P55_ma3_sa,0.37641099098112046
2009-01,IPCA_nucleo_P55_ma3_sa,0.3421201185941482
2009-02,IPCA_nucleo_P55_ma3_sa,0.3847892071975711
2009-03,IPCA_nucleo_P55_ma3_sa,0.3631450188729877
2009-04,IPCA_nucleo_P55_ma3_sa,0.4184428811025351
2009-05,IPCA_nucleo_P55_ma3_sa,0.3808361785124531
2009-06,IPCA_nucleo_P55_ma3_sa,0.44772713561736777
2009-07,IPCA_nucleo_P55_ma3_sa,0.4093197237800134
2009-08,IPCA_nucleo_P55_ma3_sa,0.4187196859503862
2009-09,IPCA_nucleo_P55_ma3_sa,0.367457750789839
2009-10,IPCA_nucleo_P55_ma3_sa,0.3653842218064248
2009-11,IPCA_nucleo_P55_ma3_sa,0.3502879579777284
2009-12,IPCA_nucleo_P55_ma3_sa,0.28974432431445385
2010-01,IPCA_nucleo_P55_ma3_sa,0.3121201185941482
2010-02,IPCA_nucleo_P55_ma3_sa,0.34478920719757117
2010-03,IPCA_nucleo_P55_ma3_sa,0.4498116855396544
2010-04,IPCA_nucleo_P55_ma3_sa,0.4817762144358684
2010-05,IPCA_nucleo_P55_ma3_sa,0.5541695118457864
2010-06,IPCA_nucleo_P55_ma3_sa,0.45106046895070107
2010-07,IPCA_nucleo_P55_ma3_sa,0.3826530571133468
2010-08,IPCA_nucleo_P55_ma3_sa,0.23538635261705282
2010-09,IPCA_nucleo_P55_ma3_sa,0.32079108412317225
2010-10,IPCA_nucleo_P55_ma3_sa,0.4387175551397582
2010-11,IPCA_nucleo_P55_ma3_sa,0.5702879579777282
2010-12,IPCA_nucleo_P55_ma3_sa,0.5564109909811206
2011-01,IPCA_nucleo_P55_ma3_sa,0.5254534519274815
2011-02,IPCA_nucleo_P55_ma3_sa,0.49478920719757113
2011-03,IPCA_nucleo_P55_ma3_sa,0.546478352206321
2011-04,IPCA_nucleo_P55_ma3_sa,0.6051095477692017
2011-05,IPCA_nucleo_P55_ma3_sa,0.6575028451791198
2011-06,IPCA_nucleo_P55_ma3_sa,0.6277271356173678
2011-07,IPCA_nucleo_P55_ma3_sa,0.4993197237800135
2011-08,IPCA_nucleo_P55_ma3_sa,0.4187196859503862
2011-09,IPCA_nucleo_P55_ma3_sa,0.4474577507898389
2011-10,IPCA_nucleo_P55_ma3_sa,0.5020508884730914
2011-11,IPCA_nucleo_P55_ma3_sa,0.516954624644395
2011-12,IPCA_nucleo_P55_ma3_sa,0.48641099098112045
2012-01,IPCA_nucleo_P55_ma3_sa,0.4654534519274816
2012-02,IPCA_nucleo_P55_ma3_sa,0.4681225405309044
2012-03,IPCA_nucleo_P55_ma3_sa,0.396478352206321
2012-04,IPCA_nucleo_P55_ma3_sa,0.4917762144358684
2012-05,IPCA_nucleo_P55_ma3_sa,0.43750284517911975
2012-06,IPCA_nucleo_P55_ma3_sa,0.5377271356173677
2012-07,IPCA_nucleo_P55_ma3_sa,0.48265305711334683
2012-08,IPCA_nucleo_P55_ma3_sa,0.5253863526170529
2012-09,IPCA_nucleo_P55_ma3_sa,0.5541244174565056
2012-10,IPCA_nucleo_P55_ma3_sa,0.6087175551397581
2012-11,IPCA_nucleo_P55_ma3_sa,0.6302879579777283
2012-12,IPCA_nucleo_P55_ma3_sa,0.5664109909811206
2013-01,IPCA_nucleo_P55_ma3_sa,0.5687867852608148
2013-02,IPCA_nucleo_P55_ma3_sa,0.5681225405309045
2013-03,IPCA_nucleo_P55_ma3_sa,0.5731450188729879
2013-04,IPCA_nucleo_P55_ma3_sa,0.6051095477692017
2013-05,IPCA_nucleo_P55_ma3_sa,0.5641695118457865
2013-06,IPCA_nucleo_P55_ma3_sa,0.5443938022840343
2013-07,IPCA_nucleo_P55_ma3_sa,0.4626530571133467
2013-08,IPCA_nucleo_P55_ma3_sa,0.46538635261705286
2013-09,IPCA_nucleo_P55_ma3_sa,0.45745775078983897
2013-10,IPCA_nucleo_P55_ma3_sa,0.5253842218064249
2013-11,IPCA_nucleo_P55_ma3_sa,0.536954624644395
2013-12,IPCA_nucleo_P55_ma3_sa,0.6230776576477872
2014-01,IPCA_nucleo_P55_ma3_sa,0.5921201185941483
2014-02,IPCA_nucleo_P55_ma3_sa,0.6314558738642378
2014-03,IPCA_nucleo_P55_ma3_sa,0.6098116855396545
2014-04,IPCA_nucleo_P55_ma3_sa,0.648442881102535
2014-05,IPCA_nucleo_P55_ma3_sa,0.6675028451791197
2014-06,IPCA_nucleo_P55_ma3_sa,0.6377271356173677
2014-07,IPCA_nucleo_P55_ma3_sa,0.5726530571133467
2014-08,IPCA_nucleo_P55_ma3_sa,0.4720530192837195
2014-09,IPCA_nucleo_P55_ma3_sa,0.5074577507898389
2014-10,IPCA_nucleo_P55_ma3_sa,0.5887175551397581
2014-11,IPCA_nucleo_P55_ma3_sa,0.5836212913110617
2014-12,IPCA_nucleo_P55_ma3_sa,0.5364109909811204
2015-01,IPCA_nucleo_P55_ma3_sa,0.5687867852608148
2015-02,IPCA_nucleo_P55_ma3_sa,0.6614558738642378
2015-03,IPCA_nucleo_P55_ma3_sa,0.726478352206321
2015-04,IPCA_nucleo_P55_ma3_sa,0.7417762144358684
2015-05,IPCA_nucleo_P55_ma3_sa,0.7008361785124531
2015-06,IPCA_nucleo_P55_ma3_sa,0.6910604689507011
2015-07,IPCA_nucleo_P55_ma3_sa,0.6859863904466801
2015-08,IPCA_nucleo_P55_ma3_sa,0.6620530192837195
2015-09,IPCA_nucleo_P55_ma3_sa,0.6074577507898389
2015-10,IPCA_nucleo_P55_ma3_sa,0.6287175551397582
2015-11,IPCA_nucleo_P55_ma3_sa,0.6769546246443949
2015-12,IPCA_nucleo_P55_ma3_sa,0.6764109909811205
2016-01,IPCA_nucleo_P55_ma3_sa,0.7021201185941481
2016-02,IPCA_nucleo_P55_ma3_sa,0.6714558738642378
2016-03,IPCA_nucleo_P55_ma3_sa,0.6698116855396543
2016-04,IPCA_nucleo_P55_ma3_sa,0.6017762144358684
2016-05,IPCA_nucleo_P55_ma3_sa,0.5675028451791198
2016-06,IPCA_nucleo_P55_ma3_sa,0.5843938022840344
2016-07,IPCA_nucleo_P55_ma3_sa,0.5493197237800134
2016-08,IPCA_nucleo_P55_ma3_sa,0.5620530192837194
2016-09,IPCA_nucleo_P55_ma3_sa,0.47745775078983893
2016-10,IPCA_nucleo_P55_ma3_sa,0.4653842218064248
2016-11,IPCA_nucleo_P55_ma3_sa,0.3702879579777283
2016-12,IPCA_nucleo_P55_ma3_sa,0.33307765764778713
2017-01,IPCA_nucleo_P55_ma3_sa,0.3221201185941482
2017-02,IPCA_nucleo_P55_ma3_sa,0.3114558738642378
2017-03,IPCA_nucleo_P55_ma3_sa,0.33647835220632105
2017-04,IPCA_nucleo_P55_ma3_sa,0.3217762144358684
2017-05,IPCA_nucleo_P55_ma3_sa,0.3108361785124531
2017-06,IPCA_nucleo_P55_ma3_sa,0.30106046895070115
2017-07,IPCA_nucleo_P55_ma3_sa,0.2793197237800134
2017-08,IPCA_nucleo_P55_ma3_sa,0.2953863526170528
2017-09,IPCA_nucleo_P55_ma3_sa,0.2674577507898389
2017-10,IPCA_nucleo_P55_ma3_sa,0.29205088847309146
2017-11,IPCA_nucleo_P55_ma3_sa,0.2702879579777283
2017-12,IPCA_nucleo_P55_ma3_sa,0.3097443243144538
2018-01,IPCA_nucleo_P55_ma3_sa,0.21545345192748158
2018-02,IPCA_nucleo_P55_ma3_sa,0.1747892071975712
2018-03,IPCA_nucleo_P55_ma3_sa,0.09314501887298773
2018-04,IPCA_nucleo_P55_ma3_sa,0.1451095477692017
2018-05,IPCA_nucleo_P55_ma3_sa,0.17750284517911985
2018-06,IPCA_nucleo_P55_ma3_sa,0.2943938022840345
2018-07,IPCA_nucleo_P55_ma3_sa,0.37598639044668014
2018-08,IPCA_nucleo_P55_ma3_sa,0.37205301928371953
2018-09,IPCA_nucleo_P55_ma3_sa,0.347457750789839
2018-10,IPCA_nucleo_P55_ma3_sa,0.3087175551397582
2018-11,IPCA_nucleo_P55_ma3_sa,0.32695462464439495
2018-12,IPCA_nucleo_P55_ma3_sa,0.2597443243144538
2019-01,IPCA_nucleo_P55_ma3_sa,0.2721201185941482
2019-02,IPCA_nucleo_P55_ma3_sa,0.24812254053090455
2019-03,IPCA_nucleo_P55_ma3_sa,0.28647835220632106
2019-04,IPCA_nucleo_P55_ma3_sa,0.31177621443586845
2019-05,IPCA_nucleo_P55_ma3_sa,0.2941695118457865
2019-06,IPCA_nucleo_P55_ma3_sa,0.2577271356173678
2019-07,IPCA_nucleo_P55_ma3_sa,0.23931972378001348
2019-08,IPCA_nucleo_P55_ma3_sa,0.26205301928371955
2019-09,IPCA_nucleo_P55_ma3_sa,0.23412441745650558
2019-10,IPCA_nucleo_P55_ma3_sa,0.23205088847309152
2019-11,IPCA_nucleo_P55_ma3_sa,0.22362129131106165
2019-12,IPCA_nucleo_P55_ma3_sa,0.27974432431445384
2020-01,IPCA_nucleo_P55_ma3_sa,0.28545345192748156
2020-02,IPCA_nucleo_P55_ma3_sa,0.2514558738642379
2020-03,IPCA_nucleo_P55_ma3_sa,0.1764783522063211
2020-04,IPCA_nucleo_P55_ma3_sa,0.1117762144358684
2020-05,IPCA_nucleo_P55_ma3_sa,0.034169511845786496
2020-06,IPCA_nucleo_P55_ma3_sa,0.10106046895070113
2020-07,IPCA_nucleo_P55_ma3_sa,0.21598639044668014
2020-08,IPCA_nucleo_P55_ma3_sa,0.33205301928371955
2020-09,IPCA_nucleo_P55_ma3_sa,0.35412441745650564
2020-10,IPCA_nucleo_P55_ma3_sa,0.3487175551397582
2020-11,IPCA_nucleo_P55_ma3_sa,0.4002879579777283
2020-12,IPCA_nucleo_P55_ma3_sa,0.5064109909811205
2021-01,IPCA_nucleo_P55_ma3_sa,0.5187867852608149
2021-02,IPCA_nucleo_P55_ma3_sa,0.5347892071975712
2021-03,IPCA_nucleo_P55_ma3_sa,0.4164783522063211
2021-04,IPCA_nucleo_P55_ma3_sa,0.38510954776920175
2021-05,IPCA_nucleo_P55_ma3_sa,0.4141695118457865
2021-06,IPCA_nucleo_P55_ma3_sa,0.5077271356173677
2021-07,IPCA_nucleo_P55_ma3_sa,0.6293197237800134
2021-08,IPCA_nucleo_P55_ma3_sa,0.6687196859503861
2021-09,IPCA_nucleo_P55_ma3_sa,0.747457750789839
2021-10,IPCA_nucleo_P55_ma3_sa,0.8453842218064248
2021-11,IPCA_nucleo_P55_ma3_sa,0.8836212913110616
2021-12,IPCA_nucleo_P55_ma3_sa,0.7497443243144538
2022-01,IPCA_nucleo_P55_ma3_sa,0.6254534519274816
2022-02,IPCA_nucleo_P55_ma3_sa,0.6114558738642378
2022-03,IPCA_nucleo_P55_ma3_sa,0.7831450188729876
2022-04,IPCA_nucleo_P55_ma3_sa,0.938442881102535
2022-05,IPCA_nucleo_P55_ma3_sa,0.910836178512453
2022-06,IPCA_nucleo_P55_ma3_sa,0.8543938022840345
2022-07,IPCA_nucleo_P55_ma3_sa,0.7426530571133467
2022-08,IPCA_nucleo_P55_ma3_sa,0.7120530192837194
2022-09,IPCA_nucleo_P55_ma3_sa,0.6241244174565056
2022-10,IPCA_nucleo_P55_ma3_sa,0.5553842218064248
2022-11,IPCA_nucleo_P55_ma3_sa,0.5036212913110617
2022-12,IPCA_nucleo_P55_ma3_sa,0.4464109909811205
2023-01,IPCA_nucleo_P55_ma3_sa,0.4921201185941481
2023-02,IPCA_nucleo_P55_ma3_sa,0.5447892071975711
2023-03,IPCA_nucleo_P55_ma3_sa,0.5331450188729878
2023-04,IPCA_nucleo_P55_ma3_sa,0.5251095477692017
2023-05,IPCA_nucleo_P55_ma3_sa,0.40416951184578637
2023-06,IPCA_nucleo_P55_ma3_sa,0.3643938022840344
2023-07,IPCA_nucleo_P55_ma3_sa,0.29265305711334677
2023-08,IPCA_nucleo_P55_ma3_sa,0.29871968595038617
2023-09,IPCA_nucleo_P55_ma3_sa,0.3074577507898389
2023-10,IPCA_nucleo_P55_ma3_sa,0.3153842218064248
2023-11,IPCA_nucleo_P55_ma3_sa,0.27695462464439496
2023-12,IPCA_nucleo_P55_ma3_sa,0.30307765764778716
2024-01,IPCA_nucleo_P55_ma3_sa,0.30212011859414817
2024-02,IPCA_nucleo_P55_ma3_sa,0.38145587386423785
2024-03,IPCA_nucleo_P55_ma3_sa,0.2931450188729877
2024-04,IPCA_nucleo_P55_ma3_sa,0.3251095477692017
2024-05,IPCA_nucleo_P55_ma3_sa,0.2875028451791198
2024-06,IPCA_nucleo_P55_ma3_sa,0.3643938022840345
2024-07,IPCA_nucleo_P55_ma3_sa,0.4026530571133468
2024-08,IPCA_nucleo_P55_ma3_sa,0.3720530192837195
2024-09,IPCA_nucleo_P55_ma3_sa,0.37079108412317224
2024-10,IPCA_nucleo_P55_ma3_sa,0.3387175551397582
2024-11,IPCA_nucleo_P55_ma3_sa,0.33695462464439496
2024-12,IPCA_nucleo_P55_ma3_sa,0.3830776576477872
2025-01,IPCA_nucleo_P55_ma3_sa,0.4221201185941481
2025-02,IPCA_nucleo_P55_ma3_sa,0.5281225405309045
2025-03,IPCA_nucleo_P55_ma3_sa,0.5098116855396544
2025-04,IPCA_nucleo_P55_ma3_sa,0.528442881102535
2025-05,IPCA_nucleo_P55_ma3_sa,0.4108361785124531
2025-06,IPCA_nucleo_P55_ma3_sa,0.36772713561736775
2025-07,IPCA_nucleo_P55_ma3_sa,0.2993197237800135
2025-08,IPCA_nucleo_P55_ma3_sa,0.3053863526170528
2025-09,IPCA_nucleo_P55_ma3_sa,0.34079108412317227
2025-10,IPCA_nucleo_P55_ma3_sa,0.3553842218064248
2025-11,IPCA_nucleo_P55_ma3_sa,0.356954624644395
2025-12,IPCA_nucleo_P55_ma3_sa,0.3030776576477871
2026-01,IPCA_nucleo_P55_ma3_sa,0.32545345192748143
2026-02,IPCA_nucleo_P55_ma3_sa,0.3681225405309045
2026-03,IPCA_nucleo_P55_ma3_sa,0.416478352206321
2026-04,IPCA_nucleo_P55_ma3_sa,0.5017762144358683
2026-05,IPCA_nucleo_P55_ma3_sa,0.4841695118457865
2000-01,IPCA_nucleo_medias_aparadas,0.47
2000-02,IPCA_nucleo_medias_aparadas,0.43
2000-03,IPCA_nucleo_medias_aparadas,0.37
2000-04,IPCA_nucleo_medias_aparadas,0.45
2000-05,IPCA_nucleo_medias_aparadas,0.35
2000-06,IPCA_nucleo_medias_aparadas,0.42
2000-07,IPCA_nucleo_medias_aparadas,0.58
2000-08,IPCA_nucleo_medias_aparadas,0.58
2000-09,IPCA_nucleo_medias_aparadas,0.4
2000-10,IPCA_nucleo_medias_aparadas,0.4
2000-11,IPCA_nucleo_medias_aparadas,0.3
2000-12,IPCA_nucleo_medias_aparadas,0.36
2001-01,IPCA_nucleo_medias_aparadas,0.41
2001-02,IPCA_nucleo_medias_aparadas,0.52
2001-03,IPCA_nucleo_medias_aparadas,0.57
2001-04,IPCA_nucleo_medias_aparadas,0.46
2001-05,IPCA_nucleo_medias_aparadas,0.6
2001-06,IPCA_nucleo_medias_aparadas,0.73
2001-07,IPCA_nucleo_medias_aparadas,0.65
2001-08,IPCA_nucleo_medias_aparadas,0.56
2001-09,IPCA_nucleo_medias_aparadas,0.57
2001-10,IPCA_nucleo_medias_aparadas,0.57
2001-11,IPCA_nucleo_medias_aparadas,0.77
2001-12,IPCA_nucleo_medias_aparadas,0.78
2002-01,IPCA_nucleo_medias_aparadas,0.52
2002-02,IPCA_nucleo_medias_aparadas,0.54
2002-03,IPCA_nucleo_medias_aparadas,0.58
2002-04,IPCA_nucleo_medias_aparadas,0.56
2002-05,IPCA_nucleo_medias_aparadas,0.51
2002-06,IPCA_nucleo_medias_aparadas,0.4
2002-07,IPCA_nucleo_medias_aparadas,0.51
2002-08,IPCA_nucleo_medias_aparadas,0.65
2002-09,IPCA_nucleo_medias_aparadas,0.78
2002-10,IPCA_nucleo_medias_aparadas,0.78
2002-11,IPCA_nucleo_medias_aparadas,1.32
2002-12,IPCA_nucleo_medias_aparadas,1.36
2003-01,IPCA_nucleo_medias_aparadas,1.32
2003-02,IPCA_nucleo_medias_aparadas,0.93
2003-03,IPCA_nucleo_medias_aparadas,1.23
2003-04,IPCA_nucleo_medias_aparadas,1.1
2003-05,IPCA_nucleo_medias_aparadas,1.0
2003-06,IPCA_nucleo_medias_aparadas,0.87
2003-07,IPCA_nucleo_medias_aparadas,0.65
2003-08,IPCA_nucleo_medias_aparadas,0.58
2003-09,IPCA_nucleo_medias_aparadas,0.86
2003-10,IPCA_nucleo_medias_aparadas,0.77
2003-11,IPCA_nucleo_medias_aparadas,0.56
2003-12,IPCA_nucleo_medias_aparadas,0.72
2004-01,IPCA_nucleo_medias_aparadas,0.73
2004-02,IPCA_nucleo_medias_aparadas,0.48
2004-03,IPCA_nucleo_medias_aparadas,0.76
2004-04,IPCA_nucleo_medias_aparadas,0.57
2004-05,IPCA_nucleo_medias_aparadas,0.59
2004-06,IPCA_nucleo_medias_aparadas,0.6
2004-07,IPCA_nucleo_medias_aparadas,0.55
2004-08,IPCA_nucleo_medias_aparadas,0.55
2004-09,IPCA_nucleo_medias_aparadas,0.56
2004-10,IPCA_nucleo_medias_aparadas,0.6
2004-11,IPCA_nucleo_medias_aparadas,0.62
