dt,name,value
2026-05,IPCA_nao_comercializaveis,0.79
2000-01,IPCA_nao_comercializaveis_ma3_sa,
2000-02,IPCA_nao_comercializaveis_ma3_sa,
2000-03,IPCA_nao_comercializaveis_ma3_sa,0.11752092883494109
2000-04,IPCA_nao_comercializaveis_ma3_sa,0.27126975470423215
2000-05,IPCA_nao_comercializaveis_ma3_sa,0.42570366975818663
2000-06,IPCA_nao_comercializaveis_ma3_sa,0.41447514774304084
2000-07,IPCA_nao_comercializaveis_ma3_sa,0.15526829562330913
2000-08,IPCA_nao_comercializaveis_ma3_sa,0.3950187890698648
2000-09,IPCA_nao_comercializaveis_ma3_sa,0.5413908710143503
2000-10,IPCA_nao_comercializaveis_ma3_sa,0.6348165022823133
2000-11,IPCA_nao_comercializaveis_ma3_sa,0.4353366641236163
2000-12,IPCA_nao_comercializaveis_ma3_sa,0.16178194131600368
2001-01,IPCA_nao_comercializaveis_ma3_sa,0.11714766963181461
2001-02,IPCA_nao_comercializaveis_ma3_sa,0.052443099290001495
2001-03,IPCA_nao_comercializaveis_ma3_sa,0.34752092883494107
2001-04,IPCA_nao_comercializaveis_ma3_sa,0.5346030880375655
2001-05,IPCA_nao_comercializaveis_ma3_sa,0.71903700309152
2001-06,IPCA_nao_comercializaveis_ma3_sa,0.6178084810763741
2001-07,IPCA_nao_comercializaveis_ma3_sa,0.5252682956233091
2001-08,IPCA_nao_comercializaveis_ma3_sa,0.6116854557365315
2001-09,IPCA_nao_comercializaveis_ma3_sa,0.6047242043476837
2001-10,IPCA_nao_comercializaveis_ma3_sa,0.5281498356156468
2001-11,IPCA_nao_comercializaveis_ma3_sa,0.332003330790283
2001-12,IPCA_nao_comercializaveis_ma3_sa,0.29178194131600366
2002-01,IPCA_nao_comercializaveis_ma3_sa,0.23714766963181458
2002-02,IPCA_nao_comercializaveis_ma3_sa,0.22910976595666818
2002-03,IPCA_nao_comercializaveis_ma3_sa,0.3208542621682744
2002-04,IPCA_nao_comercializaveis_ma3_sa,0.3712697547042321
2002-05,IPCA_nao_comercializaveis_ma3_sa,0.46903700309152
2002-06,IPCA_nao_comercializaveis_ma3_sa,0.4278084810763742
2002-07,IPCA_nao_comercializaveis_ma3_sa,0.6052682956233092
2002-08,IPCA_nao_comercializaveis_ma3_sa,0.6350187890698648
2002-09,IPCA_nao_comercializaveis_ma3_sa,0.738057537681017
2002-10,IPCA_nao_comercializaveis_ma3_sa,0.5748165022823134
2002-11,IPCA_nao_comercializaveis_ma3_sa,0.8053366641236163
2002-12,IPCA_nao_comercializaveis_ma3_sa,0.925115274649337
2003-01,IPCA_nao_comercializaveis_ma3_sa,1.1771476696318146
2003-02,IPCA_nao_comercializaveis_ma3_sa,1.0024430992900015
2003-03,IPCA_nao_comercializaveis_ma3_sa,1.0341875955016075
2003-04,IPCA_nao_comercializaveis_ma3_sa,0.7912697547042322
2003-05,IPCA_nao_comercializaveis_ma3_sa,0.60903700309152
2003-06,IPCA_nao_comercializaveis_ma3_sa,0.32114181440970746
2003-07,IPCA_nao_comercializaveis_ma3_sa,0.25860162895664246
2003-08,IPCA_nao_comercializaveis_ma3_sa,0.3350187890698648
2003-09,IPCA_nao_comercializaveis_ma3_sa,0.41139087101435035
2003-10,IPCA_nao_comercializaveis_ma3_sa,0.40148316894898
2003-11,IPCA_nao_comercializaveis_ma3_sa,0.402003330790283
2003-12,IPCA_nao_comercializaveis_ma3_sa,0.3917819413160037
2004-01,IPCA_nao_comercializaveis_ma3_sa,0.5171476696318146
2004-02,IPCA_nao_comercializaveis_ma3_sa,0.6657764326233347
2004-03,IPCA_nao_comercializaveis_ma3_sa,0.7541875955016076
2004-04,IPCA_nao_comercializaveis_ma3_sa,0.5846030880375653
2004-05,IPCA_nao_comercializaveis_ma3_sa,0.47237033642485327
2004-06,IPCA_nao_comercializaveis_ma3_sa,0.43114181440970745
2004-07,IPCA_nao_comercializaveis_ma3_sa,0.6152682956233091
2004-08,IPCA_nao_comercializaveis_ma3_sa,0.8283521224031981
2004-09,IPCA_nao_comercializaveis_ma3_sa,0.6880575376810171
2004-10,IPCA_nao_comercializaveis_ma3_sa,0.5314831689489801
2004-11,IPCA_nao_comercializaveis_ma3_sa,0.2353366641236163
2004-12,IPCA_nao_comercializaveis_ma3_sa,0.33511527464933705
2005-01,IPCA_nao_comercializaveis_ma3_sa,0.41048100296514795
2005-02,IPCA_nao_comercializaveis_ma3_sa,0.6124430992900015
2005-03,IPCA_nao_comercializaveis_ma3_sa,0.6308542621682743
2005-04,IPCA_nao_comercializaveis_ma3_sa,0.6212697547042322
2005-05,IPCA_nao_comercializaveis_ma3_sa,0.52903700309152
2005-06,IPCA_nao_comercializaveis_ma3_sa,0.5111418144097074
2005-07,IPCA_nao_comercializaveis_ma3_sa,0.5519349622899757
2005-08,IPCA_nao_comercializaveis_ma3_sa,0.4516854557365315
2005-09,IPCA_nao_comercializaveis_ma3_sa,0.44139087101435037
2005-10,IPCA_nao_comercializaveis_ma3_sa,0.39148316894898
2005-11,IPCA_nao_comercializaveis_ma3_sa,0.5320033307902831
2005-12,IPCA_nao_comercializaveis_ma3_sa,0.46844860798267035
2006-01,IPCA_nao_comercializaveis_ma3_sa,0.5238143362984813
2006-02,IPCA_nao_comercializaveis_ma3_sa,0.33910976595666814
2006-03,IPCA_nao_comercializaveis_ma3_sa,0.3675209288349411
2006-04,IPCA_nao_comercializaveis_ma3_sa,0.2412697547042321
2006-05,IPCA_nao_comercializaveis_ma3_sa,0.22903700309151995
2006-06,IPCA_nao_comercializaveis_ma3_sa,0.1278084810763741
2006-07,IPCA_nao_comercializaveis_ma3_sa,0.2286016289566424
2006-08,IPCA_nao_comercializaveis_ma3_sa,0.32168545573653146
2006-09,IPCA_nao_comercializaveis_ma3_sa,0.4513908710143503
2006-10,IPCA_nao_comercializaveis_ma3_sa,0.46481650228231336
2006-11,IPCA_nao_comercializaveis_ma3_sa,0.4453366641236163
2006-12,IPCA_nao_comercializaveis_ma3_sa,0.34511527464933694
2007-01,IPCA_nao_comercializaveis_ma3_sa,0.33048100296514793
2007-02,IPCA_nao_comercializaveis_ma3_sa,0.36244309929000146
2007-03,IPCA_nao_comercializaveis_ma3_sa,0.5508542621682744
2007-04,IPCA_nao_comercializaveis_ma3_sa,0.4012697547042321
2007-05,IPCA_nao_comercializaveis_ma3_sa,0.3223703364248533
2007-06,IPCA_nao_comercializaveis_ma3_sa,0.2978084810763741
2007-07,IPCA_nao_comercializaveis_ma3_sa,0.38860162895664246
2007-08,IPCA_nao_comercializaveis_ma3_sa,0.5583521224031981
2007-09,IPCA_nao_comercializaveis_ma3_sa,0.5113908710143503
2007-10,IPCA_nao_comercializaveis_ma3_sa,0.7081498356156467
2007-11,IPCA_nao_comercializaveis_ma3_sa,0.672003330790283
2007-12,IPCA_nao_comercializaveis_ma3_sa,0.7951152746493371
2008-01,IPCA_nao_comercializaveis_ma3_sa,0.7338143362984813
2008-02,IPCA_nao_comercializaveis_ma3_sa,0.6757764326233348
2008-03,IPCA_nao_comercializaveis_ma3_sa,0.5508542621682744
2008-04,IPCA_nao_comercializaveis_ma3_sa,0.42460308803756547
2008-05,IPCA_nao_comercializaveis_ma3_sa,0.5657036697581866
2008-06,IPCA_nao_comercializaveis_ma3_sa,0.7544751477430407
2008-07,IPCA_nao_comercializaveis_ma3_sa,0.8919349622899757
2008-08,IPCA_nao_comercializaveis_ma3_sa,0.7750187890698648
2008-09,IPCA_nao_comercializaveis_ma3_sa,0.6147242043476838
2008-10,IPCA_nao_comercializaveis_ma3_sa,0.5481498356156468
2008-11,IPCA_nao_comercializaveis_ma3_sa,0.4686699974569497
2008-12,IPCA_nao_comercializaveis_ma3_sa,0.36511527464933696
2009-01,IPCA_nao_comercializaveis_ma3_sa,0.3071476696318146
2009-02,IPCA_nao_comercializaveis_ma3_sa,0.4091097659566682
2009-03,IPCA_nao_comercializaveis_ma3_sa,0.44085426216827445
2009-04,IPCA_nao_comercializaveis_ma3_sa,0.43460308803756553
2009-05,IPCA_nao_comercializaveis_ma3_sa,0.39237033642485336
2009-06,IPCA_nao_comercializaveis_ma3_sa,0.43447514774304086
2009-07,IPCA_nao_comercializaveis_ma3_sa,0.4052682956233091
2009-08,IPCA_nao_comercializaveis_ma3_sa,0.5050187890698649
2009-09,IPCA_nao_comercializaveis_ma3_sa,0.5313908710143505
2009-10,IPCA_nao_comercializaveis_ma3_sa,0.5281498356156468
2009-11,IPCA_nao_comercializaveis_ma3_sa,0.47200333079028295
2009-12,IPCA_nao_comercializaveis_ma3_sa,0.405115274649337
2010-01,IPCA_nao_comercializaveis_ma3_sa,0.460481002965148
2010-02,IPCA_nao_comercializaveis_ma3_sa,0.5124430992900014
2010-03,IPCA_nao_comercializaveis_ma3_sa,0.757520928834941
2010-04,IPCA_nao_comercializaveis_ma3_sa,0.8779364213708988
2010-05,IPCA_nao_comercializaveis_ma3_sa,0.8590370030915199
2010-06,IPCA_nao_comercializaveis_ma3_sa,0.5944751477430407
2010-07,IPCA_nao_comercializaveis_ma3_sa,0.39860162895664236
2010-08,IPCA_nao_comercializaveis_ma3_sa,0.23835212240319806
2010-09,IPCA_nao_comercializaveis_ma3_sa,0.298057537681017
2010-10,IPCA_nao_comercializaveis_ma3_sa,0.5548165022823133
2010-11,IPCA_nao_comercializaveis_ma3_sa,0.682003330790283
2010-12,IPCA_nao_comercializaveis_ma3_sa,0.6984486079826703
2011-01,IPCA_nao_comercializaveis_ma3_sa,0.6371476696318145
2011-02,IPCA_nao_comercializaveis_ma3_sa,0.7757764326233346
2011-03,IPCA_nao_comercializaveis_ma3_sa,0.9608542621682744
2011-04,IPCA_nao_comercializaveis_ma3_sa,0.8446030880375653
2011-05,IPCA_nao_comercializaveis_ma3_sa,0.7423703364248532
2011-06,IPCA_nao_comercializaveis_ma3_sa,0.5878084810763741
2011-07,IPCA_nao_comercializaveis_ma3_sa,0.6019349622899756
2011-08,IPCA_nao_comercializaveis_ma3_sa,0.5916854557365313
2011-09,IPCA_nao_comercializaveis_ma3_sa,0.6080575376810168
2011-10,IPCA_nao_comercializaveis_ma3_sa,0.6248165022823132
2011-11,IPCA_nao_comercializaveis_ma3_sa,0.6186699974569495
2011-12,IPCA_nao_comercializaveis_ma3_sa,0.6017819413160035
2012-01,IPCA_nao_comercializaveis_ma3_sa,0.6971476696318145
2012-02,IPCA_nao_comercializaveis_ma3_sa,0.6091097659566679
2012-03,IPCA_nao_comercializaveis_ma3_sa,0.5775209288349409
2012-04,IPCA_nao_comercializaveis_ma3_sa,0.5479364213708986
2012-05,IPCA_nao_comercializaveis_ma3_sa,0.5690370030915198
2012-06,IPCA_nao_comercializaveis_ma3_sa,0.6244751477430407
2012-07,IPCA_nao_comercializaveis_ma3_sa,0.7652682956233091
2012-08,IPCA_nao_comercializaveis_ma3_sa,0.8650187890698646
2012-09,IPCA_nao_comercializaveis_ma3_sa,0.8447242043476836
2012-10,IPCA_nao_comercializaveis_ma3_sa,0.6414831689489799
2012-11,IPCA_nao_comercializaveis_ma3_sa,0.5786699974569495
2012-12,IPCA_nao_comercializaveis_ma3_sa,0.6684486079826701
2013-01,IPCA_nao_comercializaveis_ma3_sa,0.8371476696318144
2013-02,IPCA_nao_comercializaveis_ma3_sa,0.9091097659566681
2013-03,IPCA_nao_comercializaveis_ma3_sa,0.8575209288349409
2013-04,IPCA_nao_comercializaveis_ma3_sa,0.781269754704232
2013-05,IPCA_nao_comercializaveis_ma3_sa,0.7523703364248532
2013-06,IPCA_nao_comercializaveis_ma3_sa,0.7111418144097073
2013-07,IPCA_nao_comercializaveis_ma3_sa,0.5619349622899756
2013-08,IPCA_nao_comercializaveis_ma3_sa,0.46835212240319796
2013-09,IPCA_nao_comercializaveis_ma3_sa,0.4080575376810169
2013-10,IPCA_nao_comercializaveis_ma3_sa,0.4748165022823132
2013-11,IPCA_nao_comercializaveis_ma3_sa,0.5353366641236161
2013-12,IPCA_nao_comercializaveis_ma3_sa,0.7384486079826701
2014-01,IPCA_nao_comercializaveis_ma3_sa,0.6271476696318145
2014-02,IPCA_nao_comercializaveis_ma3_sa,0.579109765956668
2014-03,IPCA_nao_comercializaveis_ma3_sa,0.7575209288349409
2014-04,IPCA_nao_comercializaveis_ma3_sa,0.8512697547042318
2014-05,IPCA_nao_comercializaveis_ma3_sa,0.812370336424853
2014-06,IPCA_nao_comercializaveis_ma3_sa,0.5644751477430406
2014-07,IPCA_nao_comercializaveis_ma3_sa,0.335268295623309
2014-08,IPCA_nao_comercializaveis_ma3_sa,0.3750187890698647
2014-09,IPCA_nao_comercializaveis_ma3_sa,0.35139087101435024
2014-10,IPCA_nao_comercializaveis_ma3_sa,0.5981498356156466
2014-11,IPCA_nao_comercializaveis_ma3_sa,0.6420033307902828
2014-12,IPCA_nao_comercializaveis_ma3_sa,0.7284486079826701
2015-01,IPCA_nao_comercializaveis_ma3_sa,0.8904810029651479
2015-02,IPCA_nao_comercializaveis_ma3_sa,0.8091097659566681
2015-03,IPCA_nao_comercializaveis_ma3_sa,0.7508542621682744
2015-04,IPCA_nao_comercializaveis_ma3_sa,0.6179364213708988
2015-05,IPCA_nao_comercializaveis_ma3_sa,0.7090370030915198
2015-06,IPCA_nao_comercializaveis_ma3_sa,0.757808481076374
2015-07,IPCA_nao_comercializaveis_ma3_sa,0.7486016289566423
2015-08,IPCA_nao_comercializaveis_ma3_sa,0.608352122403198
2015-09,IPCA_nao_comercializaveis_ma3_sa,0.47139087101435023
2015-10,IPCA_nao_comercializaveis_ma3_sa,0.4048165022823133
2015-11,IPCA_nao_comercializaveis_ma3_sa,0.6286699974569495
2015-12,IPCA_nao_comercializaveis_ma3_sa,0.8184486079826702
2016-01,IPCA_nao_comercializaveis_ma3_sa,1.0004810029651479
2016-02,IPCA_nao_comercializaveis_ma3_sa,0.8057764326233346
2016-03,IPCA_nao_comercializaveis_ma3_sa,0.6075209288349409
2016-04,IPCA_nao_comercializaveis_ma3_sa,0.4779364213708987
2016-05,IPCA_nao_comercializaveis_ma3_sa,0.6090370030915199
2016-06,IPCA_nao_comercializaveis_ma3_sa,0.6044751477430407
2016-07,IPCA_nao_comercializaveis_ma3_sa,0.665268295623309
2016-08,IPCA_nao_comercializaveis_ma3_sa,0.6616854557365314
2016-09,IPCA_nao_comercializaveis_ma3_sa,0.5513908710143502
2016-10,IPCA_nao_comercializaveis_ma3_sa,0.4114831689489799
2016-11,IPCA_nao_comercializaveis_ma3_sa,0.25533666412361616
2016-12,IPCA_nao_comercializaveis_ma3_sa,0.30511527464933685
2017-01,IPCA_nao_comercializaveis_ma3_sa,0.16714766963181446
2017-02,IPCA_nao_comercializaveis_ma3_sa,0.03244309929000133
2017-03,IPCA_nao_comercializaveis_ma3_sa,0.06418759550160759
2017-04,IPCA_nao_comercializaveis_ma3_sa,0.281269754704232
2017-05,IPCA_nao_comercializaveis_ma3_sa,0.3590370030915198
2017-06,IPCA_nao_comercializaveis_ma3_sa,0.3511418144097074
2017-07,IPCA_nao_comercializaveis_ma3_sa,0.2886016289566423
2017-08,IPCA_nao_comercializaveis_ma3_sa,0.2550187890698647
2017-09,IPCA_nao_comercializaveis_ma3_sa,0.2580575376810169
2017-10,IPCA_nao_comercializaveis_ma3_sa,0.2914831689489799
2017-11,IPCA_nao_comercializaveis_ma3_sa,0.3086699974569495
2017-12,IPCA_nao_comercializaveis_ma3_sa,0.30511527464933685
2018-01,IPCA_nao_comercializaveis_ma3_sa,0.22381433629848113
2018-02,IPCA_nao_comercializaveis_ma3_sa,0.17577643262333467
2018-03,IPCA_nao_comercializaveis_ma3_sa,0.10085426216827426
2018-04,IPCA_nao_comercializaveis_ma3_sa,0.04126975470423199
2018-05,IPCA_nao_comercializaveis_ma3_sa,0.19903700309151984
2018-06,IPCA_nao_comercializaveis_ma3_sa,0.3544751477430406
2018-07,IPCA_nao_comercializaveis_ma3_sa,0.3619349622899756
2018-08,IPCA_nao_comercializaveis_ma3_sa,0.228352122403198
2018-09,IPCA_nao_comercializaveis_ma3_sa,0.1980575376810169
2018-10,IPCA_nao_comercializaveis_ma3_sa,0.32481650228231324
2018-11,IPCA_nao_comercializaveis_ma3_sa,0.5686699974569495
2018-12,IPCA_nao_comercializaveis_ma3_sa,0.6217819413160035
2019-01,IPCA_nao_comercializaveis_ma3_sa,0.5738143362984812
2019-02,IPCA_nao_comercializaveis_ma3_sa,0.389109765956668
2019-03,IPCA_nao_comercializaveis_ma3_sa,0.47085426216827425
2019-04,IPCA_nao_comercializaveis_ma3_sa,0.48126975470423194
2019-05,IPCA_nao_comercializaveis_ma3_sa,0.3390370030915198
2019-06,IPCA_nao_comercializaveis_ma3_sa,0.13114181440970732
2019-07,IPCA_nao_comercializaveis_ma3_sa,0.20193496228997562
2019-08,IPCA_nao_comercializaveis_ma3_sa,0.32501878906986464
2019-09,IPCA_nao_comercializaveis_ma3_sa,0.17139087101435022
2019-10,IPCA_nao_comercializaveis_ma3_sa,0.018149835615646582
2019-11,IPCA_nao_comercializaveis_ma3_sa,0.005336664123616173
2019-12,IPCA_nao_comercializaveis_ma3_sa,0.3384486079826701
2020-01,IPCA_nao_comercializaveis_ma3_sa,0.32048100296514775
2020-02,IPCA_nao_comercializaveis_ma3_sa,0.3057764326233347
2020-03,IPCA_nao_comercializaveis_ma3_sa,0.07752092883494092
2020-04,IPCA_nao_comercializaveis_ma3_sa,0.251269754704232
2020-05,IPCA_nao_comercializaveis_ma3_sa,0.23570366975818655
2020-06,IPCA_nao_comercializaveis_ma3_sa,0.19447514774304067
2020-07,IPCA_nao_comercializaveis_ma3_sa,-0.03139837104335768
2020-08,IPCA_nao_comercializaveis_ma3_sa,-0.05498121093013533
2020-09,IPCA_nao_comercializaveis_ma3_sa,0.08805753768101689
2020-10,IPCA_nao_comercializaveis_ma3_sa,0.35814983561564656
2020-11,IPCA_nao_comercializaveis_ma3_sa,0.6386699974569495
2020-12,IPCA_nao_comercializaveis_ma3_sa,0.6884486079826703
2021-01,IPCA_nao_comercializaveis_ma3_sa,0.44381433629848116
2021-02,IPCA_nao_comercializaveis_ma3_sa,0.11244309929000135
2021-03,IPCA_nao_comercializaveis_ma3_sa,-0.08247907116505905
2021-04,IPCA_nao_comercializaveis_ma3_sa,-0.062063578629101335
2021-05,IPCA_nao_comercializaveis_ma3_sa,0.0857036697581865
2021-06,IPCA_nao_comercializaveis_ma3_sa,0.21114181440970733
2021-07,IPCA_nao_comercializaveis_ma3_sa,0.5419349622899757
2021-08,IPCA_nao_comercializaveis_ma3_sa,0.7983521224031981
2021-09,IPCA_nao_comercializaveis_ma3_sa,0.9447242043476836
2021-10,IPCA_nao_comercializaveis_ma3_sa,1.0281498356156467
2021-11,IPCA_nao_comercializaveis_ma3_sa,0.8453366641236162
2021-12,IPCA_nao_comercializaveis_ma3_sa,0.6917819413160036
2022-01,IPCA_nao_comercializaveis_ma3_sa,0.3804810029651478
2022-02,IPCA_nao_comercializaveis_ma3_sa,0.5557764326233346
2022-03,IPCA_nao_comercializaveis_ma3_sa,0.7941875955016077
2022-04,IPCA_nao_comercializaveis_ma3_sa,1.0179364213708986
2022-05,IPCA_nao_comercializaveis_ma3_sa,1.0157036697581867
2022-06,IPCA_nao_comercializaveis_ma3_sa,1.0411418144097073
2022-07,IPCA_nao_comercializaveis_ma3_sa,1.0986016289566425
2022-08,IPCA_nao_comercializaveis_ma3_sa,0.9316854557365314
2022-09,IPCA_nao_comercializaveis_ma3_sa,0.5913908710143502
2022-10,IPCA_nao_comercializaveis_ma3_sa,0.44481650228231323
2022-11,IPCA_nao_comercializaveis_ma3_sa,0.37200333079028286
2022-12,IPCA_nao_comercializaveis_ma3_sa,0.4251152746493369
2023-01,IPCA_nao_comercializaveis_ma3_sa,0.28048100296514783
2023-02,IPCA_nao_comercializaveis_ma3_sa,0.369109765956668
2023-03,IPCA_nao_comercializaveis_ma3_sa,0.34085426216827425
2023-04,IPCA_nao_comercializaveis_ma3_sa,0.4446030880375653
2023-05,IPCA_nao_comercializaveis_ma3_sa,0.39570366975818655
2023-06,IPCA_nao_comercializaveis_ma3_sa,0.517808481076374
2023-07,IPCA_nao_comercializaveis_ma3_sa,0.41193496228997567
2023-08,IPCA_nao_comercializaveis_ma3_sa,0.32501878906986464
2023-09,IPCA_nao_comercializaveis_ma3_sa,0.2313908710143502
2023-10,IPCA_nao_comercializaveis_ma3_sa,0.2914831689489799
2023-11,IPCA_nao_comercializaveis_ma3_sa,0.5086699974569494
2023-12,IPCA_nao_comercializaveis_ma3_sa,0.5784486079826702
2024-01,IPCA_nao_comercializaveis_ma3_sa,0.43048100296514774
2024-02,IPCA_nao_comercializaveis_ma3_sa,0.3224430992900013
2024-03,IPCA_nao_comercializaveis_ma3_sa,0.20085426216827426
2024-04,IPCA_nao_comercializaveis_ma3_sa,0.24126975470423198
2024-05,IPCA_nao_comercializaveis_ma3_sa,0.3757036697581864
2024-06,IPCA_nao_comercializaveis_ma3_sa,0.47114181440970726
2024-07,IPCA_nao_comercializaveis_ma3_sa,0.5352682956233089
2024-08,IPCA_nao_comercializaveis_ma3_sa,0.2816854557365313
2024-09,IPCA_nao_comercializaveis_ma3_sa,0.17472420434768346
2024-10,IPCA_nao_comercializaveis_ma3_sa,0.18481650228231317
2024-11,IPCA_nao_comercializaveis_ma3_sa,0.41866999745694944
2024-12,IPCA_nao_comercializaveis_ma3_sa,0.47178194131600354
2025-01,IPCA_nao_comercializaveis_ma3_sa,0.5004810029651477
2025-02,IPCA_nao_comercializaveis_ma3_sa,0.2857764326233347
2025-03,IPCA_nao_comercializaveis_ma3_sa,0.47752092883494085
2025-04,IPCA_nao_comercializaveis_ma3_sa,0.4146030880375653
2025-05,IPCA_nao_comercializaveis_ma3_sa,0.4857036697581864
2025-06,IPCA_nao_comercializaveis_ma3_sa,0.3644751477430406
2025-07,IPCA_nao_comercializaveis_ma3_sa,0.4486016289566422
2025-08,IPCA_nao_comercializaveis_ma3_sa,0.4883521224031979
2025-09,IPCA_nao_comercializaveis_ma3_sa,0.34472420434768347
2025-10,IPCA_nao_comercializaveis_ma3_sa,0.2948165022823132
2025-11,IPCA_nao_comercializaveis_ma3_sa,0.2986699974569494
2025-12,IPCA_nao_comercializaveis_ma3_sa,0.39511527464933677
2026-01,IPCA_nao_comercializaveis_ma3_sa,0.20381433629848109
2026-02,IPCA_nao_comercializaveis_ma3_sa,0.2957764326233346
2026-03,IPCA_nao_comercializaveis_ma3_sa,0.5041875955016075
2026-04,IPCA_nao_comercializaveis_ma3_sa,0.6979364213708985
2026-05,IPCA_nao_comercializaveis_ma3_sa,0.8090370030915198
2000-01,IPCA_nucleo_DP,0.49
2000-02,IPCA_nucleo_DP,0.28
2000-03,IPCA_nucleo_DP,0.2
2000-04,IPCA_nucleo_DP,0.59
2000-05,IPCA_nucleo_DP,0.17
2000-06,IPCA_nucleo_DP,0.27
2000-07,IPCA_nucleo_DP,0.82
2000-08,IPCA_nucleo_DP,0.82
2000-09,IPCA_nucleo_DP,0.23
2000-10,IPCA_nucleo_DP,0.18
2000-11,IPCA_nucleo_DP,0.24
2000-12,IPCA_nucleo_DP,0.41
2001-01,IPCA_nucleo_DP,0.45
2001-02,IPCA_nucleo_DP,0.53
2001-03,IPCA_nucleo_DP,0.34
2001-04,IPCA_nucleo_DP,0.42
2001-05,IPCA_nucleo_DP,0.49
2001-06,IPCA_nucleo_DP,0.76
2001-07,IPCA_nucleo_DP,1.05
2001-08,IPCA_nucleo_DP,0.71
2001-09,IPCA_nucleo_DP,0.41
2001-10,IPCA_nucleo_DP,0.56
2001-11,IPCA_nucleo_DP,0.63
2001-12,IPCA_nucleo_DP,0.72
2002-01,IPCA_nucleo_DP,0.57
2002-02,IPCA_nucleo_DP,0.53
2002-03,IPCA_nucleo_DP,0.54
2002-04,IPCA_nucleo_DP,0.54
2002-05,IPCA_nucleo_DP,0.4
2002-06,IPCA_nucleo_DP,0.39
2002-07,IPCA_nucleo_DP,0.85
2002-08,IPCA_nucleo_DP,0.69
2002-09,IPCA_nucleo_DP,0.66
2002-10,IPCA_nucleo_DP,0.96
2002-11,IPCA_nucleo_DP,1.9
2002-12,IPCA_nucleo_DP,1.72
2003-01,IPCA_nucleo_DP,1.8
2003-02,IPCA_nucleo_DP,1.32
2003-03,IPCA_nucleo_DP,1.19
2003-04,IPCA_nucleo_DP,0.97
2003-05,IPCA_nucleo_DP,0.84
2003-06,IPCA_nucleo_DP,0.41
2003-07,IPCA_nucleo_DP,0.46
2003-08,IPCA_nucleo_DP,0.44
2003-09,IPCA_nucleo_DP,0.71
2003-10,IPCA_nucleo_DP,0.38
2003-11,IPCA_nucleo_DP,0.47
2003-12,IPCA_nucleo_DP,0.58
2004-01,IPCA_nucleo_DP,0.7
2004-02,IPCA_nucleo_DP,0.63
2004-03,IPCA_nucleo_DP,0.71
2004-04,IPCA_nucleo_DP,0.52
2004-05,IPCA_nucleo_DP,0.53
2004-06,IPCA_nucleo_DP,0.59
2004-07,IPCA_nucleo_DP,0.72
2004-08,IPCA_nucleo_DP,0.6
2004-09,IPCA_nucleo_DP,0.48
2004-10,IPCA_nucleo_DP,0.55
2004-11,IPCA_nucleo_DP,0.6
2004-12,IPCA_nucleo_DP,0.79
2005-01,IPCA_nucleo_DP,0.65
2005-02,IPCA_nucleo_DP,0.65
2005-03,IPCA_nucleo_DP,0.76
2005-04,IPCA_nucleo_DP,0.8
2005-05,IPCA_nucleo_DP,0.56
2005-06,IPCA_nucleo_DP,0.3
2005-07,IPCA_nucleo_DP,0.36
2005-08,IPCA_nucleo_DP,0.33
2005-09,IPCA_nucleo_DP,0.39
2005-10,IPCA_nucleo_DP,0.6
2005-11,IPCA_nucleo_DP,0.47
2005-12,IPCA_nucleo_DP,0.32
2006-01,IPCA_nucleo_DP,0.65
2006-02,IPCA_nucleo_DP,0.39
2006-03,IPCA_nucleo_DP,0.29
2006-04,IPCA_nucleo_DP,0.24
2006-05,IPCA_nucleo_DP,0.26
2006-06,IPCA_nucleo_DP,0.01
2006-07,IPCA_nucleo_DP,0.22
2006-08,IPCA_nucleo_DP,0.15
2006-09,IPCA_nucleo_DP,0.25
2006-10,IPCA_nucleo_DP,0.31
2006-11,IPCA_nucleo_DP,0.23
2006-12,IPCA_nucleo_DP,0.55
2007-01,IPCA_nucleo_DP,0.48
2007-02,IPCA_nucleo_DP,0.35
2007-03,IPCA_nucleo_DP,0.33
2007-04,IPCA_nucleo_DP,0.33
2007-05,IPCA_nucleo_DP,0.36
2007-06,IPCA_nucleo_DP,0.36
2007-07,IPCA_nucleo_DP,0.2
2007-08,IPCA_nucleo_DP,0.44
2007-09,IPCA_nucleo_DP,0.3
2007-10,IPCA_nucleo_DP,0.37
2007-11,IPCA_nucleo_DP,0.4
2007-12,IPCA_nucleo_DP,0.57
2008-01,IPCA_nucleo_DP,0.51
2008-02,IPCA_nucleo_DP,0.43
2008-03,IPCA_nucleo_DP,0.47
2008-04,IPCA_nucleo_DP,0.55
2008-05,IPCA_nucleo_DP,0.7
2008-06,IPCA_nucleo_DP,0.64
2008-07,IPCA_nucleo_DP,0.54
2008-08,IPCA_nucleo_DP,0.48
2008-09,IPCA_nucleo_DP,0.51
2008-10,IPCA_nucleo_DP,0.45
2008-11,IPCA_nucleo_DP,0.31
2008-12,IPCA_nucleo_DP,0.3
2009-01,IPCA_nucleo_DP,0.4
2009-02,IPCA_nucleo_DP,0.47
2009-03,IPCA_nucleo_DP,0.28
2009-04,IPCA_nucleo_DP,0.49
2009-05,IPCA_nucleo_DP,0.48
2009-06,IPCA_nucleo_DP,0.37
2009-07,IPCA_nucleo_DP,0.31
2009-08,IPCA_nucleo_DP,0.23
2009-09,IPCA_nucleo_DP,0.39
2009-10,IPCA_nucleo_DP,0.33
