"Data","Último","Abertura","Máxima","Mínima","Var%"
"27.03.2009","323,71","323,71","323,71","323,71","0,83%"
"26.03.2009","321,04","321,04","321,04","321,04","-6,50%"
"25.03.2009","343,37","343,37","343,37","343,37","-1,91%"
"24.03.2009","350,04","350,04","350,04","350,04","0,96%"
"23.03.2009","346,71","346,71","346,71","346,71","-3,43%"
"20.03.2009","359,04","359,04","359,04","359,04","0,47%"
"19.03.2009","357,37","357,37","357,37","357,37","-1,65%"
"18.03.2009","363,37","363,37","363,37","363,37","0,09%"
"17.03.2009","363,04","363,04","363,04","363,04","0,83%"
"16.03.2009","360,04","360,04","360,04","360,04","-2,09%"
"13.03.2009","367,71","367,71","367,71","367,71","-2,13%"
"12.03.2009","375,71","375,71","375,71","375,71","-2,17%"
"11.03.2009","384,04","384,04","384,04","384,04","-0,86%"
"10.03.2009","387,37","387,37","387,37","387,37","-6,44%"
"09.03.2009","414,04","414,04","414,04","414,04","-1,67%"
"06.03.2009","421,06","421,06","421,06","421,06","0,32%"
"05.03.2009","419,71","419,71","419,71","419,71","-0,20%"
"04.03.2009","420,56","420,56","420,56","420,56","-2,44%"
"03.03.2009","431,06","431,06","431,06","431,06","-0,53%"
"02.03.2009","433,37","433,37","433,37","433,37","8,60%"
"27.02.2009","399,04","399,04","399,04","399,04","3,64%"
"26.02.2009","385,04","385,04","385,04","385,04","-2,45%"
"25.02.2009","394,71","394,71","394,71","394,71","-1,17%"
"24.02.2009","399,37","399,37","399,37","399,37","-1,64%"
"23.02.2009","406,04","406,04","406,04","406,04","2,52%"
"20.02.2009","396,04","396,04","396,04","396,04","4,39%"
"19.02.2009","379,37","379,37","379,37","379,37","-0,26%"
"18.02.2009","380,37","380,37","380,37","380,37","-0,44%"
"17.02.2009","382,06","382,06","382,06","382,06","3,52%"
"16.02.2009","369,06","369,06","369,06","369,06","-0,26%"
"13.02.2009","370,04","370,04","370,04","370,04","-2,03%"
"12.02.2009","377,71","377,71","377,71","377,71","1,71%"
"11.02.2009","371,37","371,37","371,37","371,37","2,29%"
"10.02.2009","363,04","363,04","363,04","363,04","4,01%"
"09.02.2009","349,04","349,04","349,04","349,04","-2,15%"
"06.02.2009","356,71","356,71","356,71","356,71","-4,38%"
"05.02.2009","373,04","373,04","373,04","373,04","1,91%"
"04.02.2009","366,04","366,04","366,04","366,04","4,18%"
"03.02.2009","351,37","351,37","351,37","351,37","0,00%"
"02.02.2009","351,37","351,37","351,37","351,37","1,39%"
"30.01.2009","346,56","346,56","346,56","346,56","4,27%"
"29.01.2009","332,37","332,37","332,37","332,37","2,68%"
"28.01.2009","323,71","323,71","323,71","323,71","-1,92%"
"27.01.2009","330,04","330,04","330,04","330,04","0,40%"
"26.01.2009","328,71","328,71","328,71","328,71","-5,82%"
"23.01.2009","349,04","349,04","349,04","349,04","-2,06%"
"22.01.2009","356,37","356,37","356,37","356,37","1,23%"
"21.01.2009","352,04","352,04","352,04","352,04","-2,58%"
"20.01.2009","361,37","361,37","361,37","361,37","9,49%"
"19.01.2009","330,06","330,06","330,06","330,06","-0,50%"
"16.01.2009","331,71","331,71","331,71","331,71","-2,83%"
"15.01.2009","341,37","341,37","341,37","341,37","2,09%"
"14.01.2009","334,37","334,37","334,37","334,37","4,26%"
"13.01.2009","320,71","320,71","320,71","320,71","0,11%"
"12.01.2009","320,37","320,37","320,37","320,37","4,91%"
"09.01.2009","305,37","305,37","305,37","305,37","-0,33%"
"08.01.2009","306,37","306,37","306,37","306,37","1,77%"
"07.01.2009","301,04","301,04","301,04","301,04","4,76%"
"06.01.2009","287,37","287,37","287,37","287,37","-2,10%"
"05.01.2009","293,54","293,54","293,54","293,54","-2,98%"
"02.01.2009","302,56","302,56","302,56","302,56","-0,82%"
"30.12.2008","305,06","305,06","305,06","305,06","0,00%"
"29.12.2008","305,06","305,06","305,06","305,06","-0,81%"
"26.12.2008","307,56","307,56","307,56","307,56","0,00%"
"23.12.2008","307,56","307,56","307,56","307,56","1,65%"
"22.12.2008","302,56","302,56","302,56","302,56","-0,43%"
"19.12.2008","303,87","303,87","303,87","303,87","-4,81%"
"18.12.2008","319,21","319,21","319,21","319,21","-3,33%"
"17.12.2008","330,21","330,21","330,21","330,21","-9,17%"
"16.12.2008","363,54","363,54","363,54","363,54","-8,01%"
"15.12.2008","395,21","395,21","395,21","395,21","3,40%"
"12.12.2008","382,21","382,21","382,21","382,21","3,24%"
"11.12.2008","370,21","370,21","370,21","370,21","-0,71%"
"10.12.2008","372,87","372,87","372,87","372,87","-2,10%"
"09.12.2008","380,87","380,87","380,87","380,87","2,05%"
"08.12.2008","373,21","373,21","373,21","373,21","-8,27%"
"05.12.2008","406,87","406,87","406,87","406,87","4,90%"
"04.12.2008","387,87","387,87","387,87","387,87","5,10%"
"03.12.2008","369,06","369,06","369,06","369,06","5,50%"
"02.12.2008","349,81","349,81","349,81","349,81","-1,22%"
"01.12.2008","354,13","354,13","354,13","354,13","10,04%"
"28.11.2008","321,81","321,81","321,81","321,81","-4,03%"
"27.11.2008","335,31","335,31","335,31","335,31","0,00%"
"26.11.2008","335,31","335,31","335,31","335,31","-2,19%"
"25.11.2008","342,81","342,81","342,81","342,81","-8,54%"
"24.11.2008","374,81","374,81","374,81","374,81","-12,90%"
"21.11.2008","430,31","430,31","430,31","430,31","-5,49%"
"20.11.2008","455,31","455,31","455,31","455,31","10,70%"
"19.11.2008","411,31","411,31","411,31","411,31","11,83%"
"18.11.2008","367,81","367,81","367,81","367,81","2,22%"
"17.11.2008","359,81","359,81","359,81","359,81","-0,14%"
"14.11.2008","360,31","360,31","360,31","360,31","-2,04%"
"13.11.2008","367,81","367,81","367,81","367,81","3,66%"
"12.11.2008","354,81","354,81","354,81","354,81","22,22%"
"11.11.2008","290,31","290,31","290,31","290,31","0,00%"
"10.11.2008","290,31","290,31","290,31","290,31","-8,22%"
"07.11.2008","316,31","316,31","316,31","316,31","-6,73%"
"06.11.2008","339,13","339,13","339,13","339,13","10,90%"
"05.11.2008","305,81","305,81","305,81","305,81","9,29%"
"04.11.2008","279,81","279,81","279,81","279,81","-13,60%"
"03.11.2008","323,87","323,87","323,87","323,87","-3,28%"
"31.10.2008","334,87","334,87","334,87","334,87","-3,44%"
"30.10.2008","346,81","346,81","346,81","346,81","-13,80%"
"29.10.2008","402,31","402,31","402,31","402,31","-18,94%"
"28.10.2008","496,31","496,31","496,31","496,31","-12,59%"
"27.10.2008","567,81","567,81","567,81","567,81","-6,35%"
"24.10.2008","606,31","606,31","606,31","606,31","2,28%"
"23.10.2008","592,81","592,81","592,81","592,81","16,11%"
"22.10.2008","510,56","510,56","510,56","510,56","73,44%"
"21.10.2008","294,37","294,37","294,37","294,37","-10,41%"
"20.10.2008","328,56","328,56","328,56","328,56","1,68%"
"17.10.2008","323,13","323,13","323,13","323,13","0,02%"
"16.10.2008","323,06","323,06","323,06","323,06","3,36%"
"15.10.2008","312,56","312,56","312,56","312,56","20,20%"
"14.10.2008","260,04","260,04","260,04","260,04","-19,17%"
"13.10.2008","321,71","321,71","321,71","321,71","0,00%"
"10.10.2008","321,71","321,71","321,71","321,71","7,19%"
"09.10.2008","300,13","300,13","300,13","300,13","-10,44%"
"08.10.2008","335,13","335,13","335,13","335,13","30,12%"
"07.10.2008","257,56","257,56","257,56","257,56","7,07%"
"06.10.2008","240,56","240,56","240,56","240,56","15,62%"
"03.10.2008","208,06","208,06","208,06","208,06","1,96%"
"02.10.2008","204,06","204,06","204,06","204,06","14,60%"
"01.10.2008","178,06","178,06","178,06","178,06","-3,52%"
"30.09.2008","184,56","184,56","184,56","184,56","2,46%"
"29.09.2008","180,13","180,13","180,13","180,13","7,82%"
"26.09.2008","167,06","167,06","167,06","167,06","5,02%"
"25.09.2008","159,07","159,07","159,07","159,07","30,76%"
"24.09.2008","121,65","121,65","121,65","121,65","0,00%"
"23.09.2008","121,65","121,65","121,65","121,65","0,00%"
"22.09.2008","121,65","121,65","121,65","121,65","0,00%"
"19.09.2008","121,65","121,65","121,65","121,65","0,00%"
"18.09.2008","121,65","121,65","121,65","121,65","0,00%"
"17.09.2008","121,65","121,65","121,65","121,65","0,00%"
"16.09.2008","121,65","121,65","121,65","121,65","0,00%"
"15.09.2008","121,65","121,65","121,65","121,65","0,00%"
"12.09.2008","121,65","121,65","121,65","121,65","0,00%"
"11.09.2008","121,65","121,65","121,65","121,65","0,00%"
"10.09.2008","121,65","121,65","121,65","121,65","0,00%"
"09.09.2008","121,65","121,65","121,65","121,65","0,00%"
"08.09.2008","121,65","121,65","121,65","121,65","0,00%"
"05.09.2008","121,65","121,65","121,65","121,65","0,00%"
"04.09.2008","121,65","121,65","121,65","121,65","0,00%"
"03.09.2008","121,65","121,65","121,65","121,65","0,00%"
"02.09.2008","121,65","121,65","121,65","121,65","0,00%"
"01.09.2008","121,65","121,65","121,65","121,65","0,00%"
"29.08.2008","121,65","121,65","121,65","121,65","0,00%"
"28.08.2008","121,65","121,65","121,65","121,65","0,00%"
"27.08.2008","121,65","121,65","121,65","121,65","0,00%"
"26.08.2008","121,65","121,65","121,65","121,65","0,00%"
"25.08.2008","121,65","121,65","121,65","121,65","0,00%"
"22.08.2008","121,65","121,65","121,65","121,65","0,00%"
"21.08.2008","121,65","121,65","121,65","121,65","0,00%"
"20.08.2008","121,65","121,65","121,65","121,65","0,00%"
"19.08.2008","121,65","121,65","121,65","121,65","0,00%"
"18.08.2008","121,65","121,65","121,65","121,65","0,00%"
"15.08.2008","121,65","121,65","121,65","121,65","0,00%"
"14.08.2008","121,65","121,65","121,65","121,65","0,00%"
"13.08.2008","121,65","121,65","121,65","121,65","0,00%"
"12.08.2008","121,65","121,65","121,65","121,65","0,00%"
"11.08.2008","121,65","121,65","121,65","121,65","0,00%"
"08.08.2008","121,65","121,65","121,65","121,65","0,00%"
"07.08.2008","121,65","121,65","121,65","121,65","0,00%"
"06.08.2008","121,65","121,65","121,65","121,65","0,00%"
"05.08.2008","121,65","121,65","121,65","121,65","0,00%"
"04.08.2008","121,65","121,65","121,65","121,65","0,00%"
"01.08.2008","121,65","121,65","121,65","121,65","0,00%"
"31.07.2008","121,65","121,65","121,65","121,65","0,00%"
"30.07.2008","121,65","121,65","121,65","121,65","0,00%"
"29.07.2008","121,65","121,65","121,65","121,65","0,00%"
"28.07.2008","121,65","121,65","121,65","121,65","0,00%"
"25.07.2008","121,65","121,65","121,65","121,65","0,00%"
"24.07.2008","121,65","121,65","121,65","121,65","0,00%"
"23.07.2008","121,65","121,65","121,65","121,65","0,00%"
"22.07.2008","121,65","121,65","121,65","121,65","0,00%"
"21.07.2008","121,65","121,65","121,65","121,65","0,00%"
"18.07.2008","121,65","121,65","121,65","121,65","0,00%"
"17.07.2008","121,65","121,65","121,65","121,65","0,00%"
"16.07.2008","121,65","121,65","121,65","121,65","0,00%"
"15.07.2008","121,65","121,65","121,65","121,65","0,00%"
"14.07.2008","121,65","121,65","121,65","121,65","0,00%"
"11.07.2008","121,65","121,65","121,65","121,65","0,00%"
"10.07.2008","121,65","121,65","121,65","121,65","0,00%"
"09.07.2008","121,65","121,65","121,65","121,65","0,00%"
"08.07.2008","121,65","121,65","121,65","121,65","0,00%"
"07.07.2008","121,65","121,65","121,65","121,65","0,00%"
"04.07.2008","121,65","121,65","121,65","121,65","0,00%"
"03.07.2008","121,65","121,65","121,65","121,65","0,00%"
"02.07.2008","121,65","121,65","121,65","121,65","0,00%"
"01.07.2008","121,65","121,65","121,65","121,65","0,00%"
"30.06.2008","121,65","121,65","121,65","121,65","0,00%"
"27.06.2008","121,65","121,65","121,65","121,65","0,00%"
"26.06.2008","121,65","121,65","121,65","121,65","0,00%"
"25.06.2008","121,65","121,65","121,65","121,65","0,00%"
"24.06.2008","121,65","121,65","121,65","121,65","0,00%"
"23.06.2008","121,65","121,65","121,65","121,65","0,00%"
"20.06.2008","121,65","121,65","121,65","121,65","0,00%"
"19.06.2008","121,65","121,65","121,65","121,65","0,00%"
"18.06.2008","121,65","121,65","121,65","121,65","0,00%"
"17.06.2008","121,65","121,65","121,65","121,65","0,00%"
"16.06.2008","121,65","121,65","121,65","121,65","0,00%"
"13.06.2008","121,65","121,65","121,65","121,65","0,00%"
"12.06.2008","121,65","121,65","121,65","121,65","0,00%"
"11.06.2008","121,65","121,65","121,65","121,65","0,00%"
"10.06.2008","121,65","121,65","121,65","121,65","0,00%"
"09.06.2008","121,65","121,65","121,65","121,65","0,00%"
"06.06.2008","121,65","121,65","121,65","121,65","0,00%"
"05.06.2008","121,65","121,65","121,65","121,65","0,00%"
"04.06.2008","121,65","121,65","121,65","121,65","0,00%"
"03.06.2008","121,65","121,65","121,65","121,65","0,00%"
"02.06.2008","121,65","121,65","121,65","121,65","0,00%"
"30.05.2008","121,65","121,65","121,65","121,65","0,00%"
"29.05.2008","121,65","121,65","121,65","121,65","0,00%"
"28.05.2008","121,65","121,65","121,65","121,65","0,00%"
"27.05.2008","121,65","121,65","121,65","121,65","0,00%"
"26.05.2008","121,65","121,65","121,65","121,65","0,00%"
"23.05.2008","121,65","121,65","121,65","121,65","0,00%"
"22.05.2008","121,65","121,65","121,65","121,65","0,00%"
"21.05.2008","121,65","121,65","121,65","121,65","0,00%"
"20.05.2008","121,65","121,65","121,65","121,65","0,00%"
"19.05.2008","121,65","121,65","121,65","121,65","0,00%"
"16.05.2008","121,65","121,65","121,65","121,65","0,00%"
"15.05.2008","121,65","121,65","121,65","121,65","0,00%"
"14.05.2008","121,65","121,65","121,65","121,65","0,00%"
"13.05.2008","121,65","121,65","121,65","121,65","0,00%"
"12.05.2008","121,65","121,65","121,65","121,65","0,00%"
"09.05.2008","121,65","121,65","121,65","121,65","0,00%"
"08.05.2008","121,65","121,65","121,65","121,65","0,00%"
"07.05.2008","121,65","121,65","121,65","121,65","0,00%"
"06.05.2008","121,65","121,65","121,65","121,65","0,00%"
"05.05.2008","121,65","121,65","121,65","121,65","0,00%"
"02.05.2008","121,65","121,65","121,65","121,65","0,00%"
"01.05.2008","121,65","121,65","121,65","121,65","0,00%"
"30.04.2008","121,65","121,65","121,65","121,65","0,00%"
"29.04.2008","121,65","121,65","121,65","121,65","0,00%"
"28.04.2008","121,65","121,65","121,65","121,65","0,00%"
"25.04.2008","121,65","121,65","121,65","121,65","0,00%"
"24.04.2008","121,65","121,65","121,65","121,65","0,00%"
"23.04.2008","121,65","121,65","121,65","121,65","0,00%"
"22.04.2008","121,65","121,65","121,65","121,65","0,00%"
"21.04.2008","121,65","121,65","121,65","121,65","-5,81%"
"18.04.2008","129,15","129,15","129,15","129,15","0,00%"
"17.04.2008","129,15","129,15","129,15","129,15","0,00%"
"16.04.2008","129,15","129,15","129,15","129,15","-6,18%"
"15.04.2008","137,65","137,65","137,65","137,65","-3,17%"
"14.04.2008","142,15","142,15","142,15","142,15","-1,39%"
"11.04.2008","144,15","144,15","144,15","144,15","1,76%"
"10.04.2008","141,65","141,65","141,65","141,65","-2,41%"
"09.04.2008","145,15","145,15","145,15","145,15","1,04%"
"08.04.2008","143,65","143,65","143,65","143,65","1,41%"
"07.04.2008","141,65","141,65","141,65","141,65","-3,74%"
"04.04.2008","147,15","147,15","147,15","147,15","-3,29%"
"03.04.2008","152,15","152,15","152,15","152,15","-2,25%"
"02.04.2008","155,65","155,65","155,65","155,65","-5,18%"
"01.04.2008","164,15","164,15","164,15","164,15","-7,60%"
"31.03.2008","177,65","177,65","177,65","177,65","5,65%"
"28.03.2008","168,15","168,15","168,15","168,15","2,75%"
"27.03.2008","163,65","163,65","163,65","163,65","-0,30%"
"26.03.2008","164,15","164,15","164,15","164,15","3,79%"
"25.03.2008","158,15","158,15","158,15","158,15","-5,95%"
"24.03.2008","168,15","168,15","168,15","168,15","-5,08%"
"21.03.2008","177,15","177,15","177,15","177,15","0,00%"
"20.03.2008","177,15","177,15","177,15","177,15","2,02%"
"19.03.2008","173,65","173,65","173,65","173,65","-2,25%"
"18.03.2008","177,65","177,65","177,65","177,65","-11,90%"
"17.03.2008","201,65","201,65","201,65","201,65","4,13%"
"14.03.2008","193,65","193,65","193,65","193,65","3,20%"
"13.03.2008","187,65","187,65","187,65","187,65","7,44%"
"12.03.2008","174,65","174,65","174,65","174,65","1,45%"
"11.03.2008","172,15","172,15","172,15","172,15","-6,01%"
"10.03.2008","183,15","183,15","183,15","183,15","11,24%"
"07.03.2008","164,65","164,65","164,65","164,65","5,44%"
"06.03.2008","156,15","156,15","156,15","156,15","5,05%"
"05.03.2008","148,65","148,65","148,65","148,65","-3,57%"
"04.03.2008","154,15","154,15","154,15","154,15","0,33%"
"03.03.2008","153,65","153,65","153,65","153,65","1,65%"
"29.02.2008","151,15","151,15","151,15","151,15","31,09%"
"28.02.2008","115,30","115,30","115,30","115,30","0,00%"
"27.02.2008","115,30","115,30","115,30","115,30","0,00%"
"26.02.2008","115,30","115,30","115,30","115,30","0,00%"
"25.02.2008","115,30","115,30","115,30","115,30","0,00%"
"22.02.2008","115,30","115,30","115,30","115,30","0,00%"
"21.02.2008","115,30","115,30","115,30","115,30","0,00%"
"20.02.2008","115,30","115,30","115,30","115,30","0,00%"
"19.02.2008","115,30","115,30","115,30","115,30","0,00%"
"18.02.2008","115,30","115,30","115,30","115,30","0,00%"
"15.02.2008","115,30","115,30","115,30","115,30","0,00%"
"14.02.2008","115,30","115,30","115,30","115,30","0,00%"
"13.02.2008","115,30","115,30","115,30","115,30","0,00%"
"12.02.2008","115,30","115,30","115,30","115,30","0,00%"
"11.02.2008","115,30","115,30","115,30","115,30","0,00%"
"08.02.2008","115,30","115,30","115,30","115,30","0,00%"
"07.02.2008","115,30","115,30","115,30","115,30","0,00%"
"06.02.2008","115,30","115,30","115,30","115,30","0,00%"
"05.02.2008","115,30","115,30","115,30","115,30","0,00%"
"04.02.2008","115,30","115,30","115,30","115,30","0,00%"
"01.02.2008","115,30","115,30","115,30","115,30","0,00%"
"31.01.2008","115,30","115,30","115,30","115,30","0,00%"
"30.01.2008","115,30","115,30","115,30","115,30","0,00%"
"29.01.2008","115,30","115,30","115,30","115,30","0,00%"
"28.01.2008","115,30","115,30","115,30","115,30","0,00%"
"25.01.2008","115,30","115,30","115,30","115,30","0,00%"
"24.01.2008","115,30","115,30","115,30","115,30","0,00%"
"23.01.2008","115,30","115,30","115,30","115,30","0,00%"
"22.01.2008","115,30","115,30","115,30","115,30","0,00%"
"21.01.2008","115,30","115,30","115,30","115,30","0,00%"
"18.01.2008","115,30","115,30","115,30","115,30","0,00%"
"17.01.2008","115,30","115,30","115,30","115,30","0,00%"
"16.01.2008","115,30","115,30","115,30","115,30","0,00%"
"15.01.2008","115,30","115,30","115,30","115,30","0,00%"
"14.01.2008","115,30","115,30","115,30","115,30","0,00%"
"11.01.2008","115,30","115,30","115,30","115,30","0,00%"
"10.01.2008","115,30","115,30","115,30","115,30","0,00%"
"09.01.2008","115,30","115,30","115,30","115,30","0,00%"
"08.01.2008","115,30","115,30","115,30","115,30","0,00%"
"07.01.2008","115,30","115,30","115,30","115,30","-0,86%"
"04.01.2008","116,30","116,30","116,30","116,30","7,39%"
"03.01.2008","108,30","108,30","108,30","108,30","0,00%"
"02.01.2008","108,30","108,30","108,30","108,30","0,93%"
"01.01.2008","107,30","107,30","107,30","107,30","0,00%"
"31.12.2007","107,30","107,30","107,30","107,30","0,00%"
"28.12.2007","107,30","107,30","107,30","107,30","0,00%"
"27.12.2007","107,30","107,30","107,30","107,30","0,00%"
"26.12.2007","107,30","107,30","107,30","107,30","0,00%"
"25.12.2007","107,30","107,30","107,30","107,30","0,00%"
"24.12.2007","107,30","107,30","107,30","107,30","0,00%"
"21.12.2007","107,30","107,30","107,30","107,30","0,00%"
"20.12.2007","107,30","107,30","107,30","107,30","0,00%"
"19.12.2007","107,30","107,30","107,30","107,30","0,00%"
