"Data","Último","Abertura","Máxima","Mínima","Var%"
"28.02.2014","170,39","169,30","170,39","157,53","0,64%"
"27.02.2014","169,30","176,26","176,26","168,70","-3,95%"
"26.02.2014","176,26","176,26","176,26","176,26","3,00%"
"25.02.2014","171,12","177,89","177,89","168,70","1,43%"
"24.02.2014","168,70","177,89","177,89","168,70","-5,17%"
"21.02.2014","177,89","180,32","180,32","177,89","-1,35%"
"20.02.2014","180,32","186,93","186,93","186,93","-3,54%"
"19.02.2014","186,93","185,58","186,93","185,58","0,99%"
"18.02.2014","185,09","184,19","185,09","184,19","0,48%"
"17.02.2014","184,20","184,80","184,80","184,20","-0,32%"
"14.02.2014","184,80","189,00","189,00","184,80","-2,22%"
"13.02.2014","189,00","190,40","190,40","189,00","-0,74%"
"12.02.2014","190,40","185,49","190,40","185,49","2,65%"
"11.02.2014","185,49","188,07","188,07","185,49","-1,37%"
"10.02.2014","188,07","183,07","188,07","183,07","2,73%"
"07.02.2014","183,07","184,81","184,81","183,07","-0,94%"
"06.02.2014","184,81","190,68","190,68","184,81","-3,08%"
"05.02.2014","190,68","197,95","197,95","190,68","-3,67%"
"04.02.2014","197,95","207,85","207,85","197,95","-4,76%"
"03.02.2014","207,85","205,43","207,85","205,43","1,18%"
"31.01.2014","205,43","203,32","205,43","203,32","1,04%"
"30.01.2014","203,32","205,34","205,34","203,32","-0,98%"
"29.01.2014","205,34","203,16","208,20","203,16","1,07%"
"28.01.2014","203,16","209,10","209,10","203,16","-2,84%"
"27.01.2014","209,10","208,20","209,10","208,20","1,40%"
"24.01.2014","206,22","202,42","206,22","202,42","1,88%"
"23.01.2014","202,42","195,83","202,42","195,83","3,37%"
"22.01.2014","195,83","192,02","195,83","192,02","1,98%"
"21.01.2014","192,02","193,98","193,98","192,02","-1,00%"
"20.01.2014","193,96","194,64","194,64","193,96","-0,35%"
"17.01.2014","194,64","197,08","197,08","194,64","-1,24%"
"16.01.2014","197,08","194,52","197,08","194,52","1,32%"
"15.01.2014","194,52","196,01","196,01","194,52","-0,76%"
"14.01.2014","196,01","194,87","196,01","194,87","0,59%"
"13.01.2014","194,87","191,83","194,87","191,83","1,58%"
"10.01.2014","191,83","193,01","193,01","191,83","-0,74%"
"09.01.2014","193,26","193,26","193,26","189,08","0,00%"
"08.01.2014","193,26","189,08","193,26","189,08","2,21%"
"07.01.2014","189,08","185,91","189,08","185,91","1,71%"
"06.01.2014","185,91","187,25","187,25","185,91","-0,72%"
"03.01.2014","187,25","194,64","194,64","187,25","-3,80%"
"02.01.2014","194,64","191,05","194,64","172,03","1,87%"
"01.01.2014","191,06","191,89","191,89","191,06","-0,43%"
"31.12.2013","191,89","191,87","191,89","191,87","0,01%"
"30.12.2013","191,87","187,29","191,87","187,29","2,45%"
"27.12.2013","187,29","184,20","187,29","184,20","1,68%"
"26.12.2013","184,20","184,19","184,20","184,19","0,01%"
"25.12.2013","184,19","184,19","184,19","184,19","0,00%"
"24.12.2013","184,19","184,22","184,22","167,48","-0,02%"
"23.12.2013","184,22","184,98","184,98","184,22","-0,41%"
"20.12.2013","184,98","179,69","184,98","179,69","3,39%"
"19.12.2013","178,92","182,56","182,56","178,92","-0,16%"
"18.12.2013","179,20","182,56","182,56","179,20","-1,84%"
"17.12.2013","182,56","181,11","182,56","179,14","0,80%"
"16.12.2013","181,11","179,14","181,11","179,14","1,10%"
"13.12.2013","179,14","178,04","179,14","178,04","0,62%"
"12.12.2013","178,04","185,70","185,70","178,04","-4,12%"
"11.12.2013","185,70","184,81","185,70","183,02","1,46%"
"10.12.2013","183,02","184,81","184,81","183,02","-0,89%"
"09.12.2013","184,67","190,63","190,63","184,67","-3,13%"
"06.12.2013","190,63","202,12","202,12","190,63","-5,68%"
"05.12.2013","202,12","192,72","212,64","192,72","-4,95%"
"04.12.2013","212,64","212,29","212,64","192,72","0,16%"
"03.12.2013","212,29","211,72","212,29","211,72","0,27%"
"02.12.2013","211,72","203,47","211,72","203,47","4,05%"
"29.11.2013","203,47","202,96","203,47","202,96","0,25%"
"28.11.2013","202,96","203,47","203,47","202,96","-0,25%"
"27.11.2013","203,47","202,46","203,47","202,46","0,50%"
"26.11.2013","202,46","200,27","202,46","200,27","1,14%"
"25.11.2013","200,17","200,57","200,57","195,13","2,58%"
"22.11.2013","195,13","197,66","200,57","195,13","-2,60%"
"21.11.2013","200,33","192,15","200,33","192,15","1,35%"
"20.11.2013","197,66","197,66","197,66","197,66","2,87%"
"19.11.2013","192,15","184,37","192,15","184,37","4,22%"
"18.11.2013","184,37","188,27","188,27","184,37","-2,07%"
"15.11.2013","188,27","194,93","194,93","188,27","-3,23%"
"14.11.2013","194,56","194,56","194,56","194,56","-3,73%"
"13.11.2013","202,09","207,65","207,65","202,09","-2,29%"
"12.11.2013","206,83","203,24","206,83","203,24","1,74%"
"11.11.2013","203,30","203,30","203,30","203,30","0,00%"
"08.11.2013","203,30","192,29","203,30","192,29","5,73%"
"07.11.2013","192,29","189,04","192,29","186,00","3,38%"
"06.11.2013","186,00","178,81","189,04","178,81","0,30%"
"05.11.2013","185,45","178,81","185,45","178,81","3,71%"
"04.11.2013","178,81","180,52","180,52","178,81","-0,95%"
"01.11.2013","180,52","172,28","180,52","172,28","4,78%"
"31.10.2013","172,28","157,26","172,28","157,26","9,55%"
"30.10.2013","157,26","155,81","159,44","155,81","0,23%"
"29.10.2013","156,90","155,67","156,90","155,67","0,79%"
"28.10.2013","155,67","155,66","155,67","155,66","0,01%"
"25.10.2013","155,66","155,18","155,66","155,18","0,31%"
"24.10.2013","155,18","152,70","155,18","152,70","1,62%"
"23.10.2013","152,70","150,58","152,70","150,58","1,41%"
"22.10.2013","150,58","152,46","152,46","150,58","-1,23%"
"21.10.2013","152,46","146,53","152,46","146,53","4,05%"
"18.10.2013","146,53","141,59","146,53","141,59","1,20%"
"17.10.2013","144,79","142,82","144,79","141,59","2,26%"
"16.10.2013","141,59","142,82","142,82","141,59","-0,86%"
"15.10.2013","142,82","144,67","144,67","142,82","-1,27%"
"14.10.2013","144,66","144,66","144,66","144,66","0,00%"
"11.10.2013","144,66","157,51","157,51","144,66","-1,61%"
"10.10.2013","147,03","155,29","155,29","147,03","-5,32%"
"09.10.2013","155,29","155,29","155,29","155,29","-0,87%"
"08.10.2013","156,66","157,51","157,51","156,66","-0,54%"
"07.10.2013","157,51","157,65","157,65","157,51","-0,09%"
"04.10.2013","157,65","170,17","170,17","157,65","-7,36%"
"03.10.2013","170,17","169,75","170,17","169,75","0,25%"
"02.10.2013","169,75","169,65","169,75","169,65","0,06%"
"01.10.2013","169,65","175,24","175,24","169,65","-3,19%"
"30.09.2013","175,24","175,89","175,89","175,24","-0,36%"
"27.09.2013","175,88","159,27","175,88","159,27","11,29%"
"26.09.2013","158,04","155,04","158,04","155,04","1,94%"
"25.09.2013","155,03","154,54","155,03","154,54","0,32%"
"24.09.2013","154,54","154,55","154,55","154,54","-0,01%"
"23.09.2013","154,55","154,08","154,55","154,08","0,31%"
"20.09.2013","154,08","146,72","154,08","146,72","5,02%"
"19.09.2013","146,72","146,72","146,72","146,72","-0,62%"
"18.09.2013","147,63","156,06","156,06","147,63","-5,40%"
"17.09.2013","156,06","165,27","165,27","156,06","-5,57%"
"16.09.2013","165,27","172,97","172,97","165,27","-4,45%"
"13.09.2013","172,97","177,72","177,72","172,97","-1,84%"
"12.09.2013","176,22","175,57","176,22","175,57","0,38%"
"11.09.2013","175,56","185,88","185,88","175,56","-5,55%"
"10.09.2013","185,88","185,40","185,88","185,40","-0,77%"
"09.09.2013","187,32","191,93","191,93","187,32","-2,40%"
"06.09.2013","191,92","205,24","205,24","191,92","-6,49%"
"05.09.2013","205,23","206,09","206,09","205,23","-0,23%"
"04.09.2013","205,70","208,42","208,42","205,70","-1,30%"
"03.09.2013","208,41","207,21","208,41","207,21","0,64%"
"02.09.2013","207,08","207,08","207,08","207,08","-0,07%"
"30.08.2013","207,22","201,13","207,22","201,13","3,03%"
"29.08.2013","201,12","200,19","201,12","200,19","0,47%"
"28.08.2013","200,18","205,15","205,15","200,18","-2,42%"
"27.08.2013","205,15","196,88","205,15","196,88","4,20%"
"26.08.2013","196,88","194,19","196,88","194,19","1,39%"
"23.08.2013","194,18","209,42","209,42","194,18","-7,27%"
"22.08.2013","209,41","216,79","216,79","209,41","-3,40%"
"21.08.2013","216,79","202,88","216,79","202,88","6,86%"
"20.08.2013","202,88","212,53","212,53","202,88","-4,54%"
"19.08.2013","212,52","202,62","212,52","202,62","4,89%"
"16.08.2013","202,61","192,42","202,61","192,37","5,30%"
"15.08.2013","192,41","183,15","192,41","183,15","5,15%"
"14.08.2013","182,98","177,62","182,98","176,68","3,02%"
"13.08.2013","177,61","178,88","178,88","177,61","-0,71%"
"12.08.2013","178,88","184,16","184,16","178,88","-2,87%"
"09.08.2013","184,16","185,81","185,81","184,16","-0,88%"
"08.08.2013","185,80","188,09","188,09","185,80","-1,22%"
"07.08.2013","188,09","185,99","188,09","185,74","1,13%"
"06.08.2013","185,99","181,60","185,99","180,65","2,42%"
"05.08.2013","181,60","178,22","181,60","178,08","1,90%"
"02.08.2013","178,21","188,49","188,49","178,21","-3,46%"
"01.08.2013","184,60","188,48","188,48","184,60","-2,06%"
"31.07.2013","188,48","187,49","188,48","185,99","0,53%"
"30.07.2013","187,49","186,51","187,49","185,02","1,60%"
"29.07.2013","184,54","182,91","184,54","182,91","0,89%"
"26.07.2013","182,91","179,64","182,91","179,21","1,83%"
"25.07.2013","179,63","176,68","179,63","175,78","1,67%"
"24.07.2013","176,68","157,56","176,68","154,91","13,10%"
"23.07.2013","156,21","154,72","156,21","152,13","0,96%"
"22.07.2013","154,72","158,92","158,92","154,72","-2,64%"
"19.07.2013","158,91","154,37","158,91","151,32","2,48%"
"18.07.2013","155,07","166,98","167,73","155,07","-7,13%"
"17.07.2013","166,98","176,26","176,26","166,98","-5,26%"
"16.07.2013","176,26","175,13","176,26","174,70","0,65%"
"15.07.2013","175,13","184,98","184,98","175,13","-5,32%"
"12.07.2013","184,98","191,86","191,86","184,98","-3,59%"
"11.07.2013","191,86","202,11","202,16","191,86","-5,07%"
"10.07.2013","202,10","196,82","202,10","196,72","1,21%"
"09.07.2013","199,68","207,64","207,64","199,68","-3,83%"
"08.07.2013","207,64","210,52","210,52","209,79","-1,37%"
"05.07.2013","210,52","203,30","210,52","203,30","3,55%"
"04.07.2013","203,30","203,30","203,30","203,30","-0,28%"
"03.07.2013","203,87","189,53","203,87","188,55","7,75%"
"02.07.2013","189,20","186,24","189,20","186,10","1,59%"
"01.07.2013","186,23","186,94","186,94","185,66","0,70%"
"28.06.2013","184,94","180,60","184,94","180,15","2,41%"
"27.06.2013","180,59","186,85","186,85","180,59","-3,69%"
"26.06.2013","187,50","194,63","194,63","187,50","-4,44%"
"25.06.2013","196,21","209,01","209,01","196,21","-5,98%"
"24.06.2013","208,70","211,18","213,18","208,70","-1,17%"
"21.06.2013","211,18","202,64","211,18","202,64","5,06%"
"20.06.2013","201,00","176,54","201,00","167,80","18,90%"
"19.06.2013","169,05","159,55","169,05","159,55","5,95%"
"18.06.2013","159,55","149,23","159,55","149,23","8,63%"
"17.06.2013","146,88","146,61","146,88","144,84","0,18%"
"14.06.2013","146,61","152,01","152,70","146,61","-5,98%"
"13.06.2013","155,93","170,51","170,51","155,93","-8,02%"
"12.06.2013","169,52","176,77","176,77","169,52","-4,11%"
"11.06.2013","176,78","169,04","176,78","168,81","4,68%"
"10.06.2013","168,88","151,24","168,88","148,48","11,67%"
"07.06.2013","151,24","151,24","151,24","151,24","-2,00%"
"06.06.2013","154,32","148,61","154,32","146,81","4,19%"
"05.06.2013","148,12","144,79","148,12","143,05","2,38%"
"04.06.2013","144,67","144,41","144,67","142,88","0,09%"
"03.06.2013","144,53","143,18","144,53","141,91","1,12%"
"31.05.2013","142,94","139,11","142,94","139,11","2,04%"
"30.05.2013","140,08","139,71","140,08","138,94","0,44%"
"29.05.2013","139,47","135,64","139,47","135,18","2,92%"
"28.05.2013","135,51","134,20","135,51","134,20","0,98%"
"27.05.2013","134,20","134,20","134,20","134,20","0,04%"
"24.05.2013","134,15","133,03","134,15","133,03","0,66%"
"23.05.2013","133,28","129,02","133,28","129,02","3,49%"
"22.05.2013","128,78","131,25","131,34","128,78","-2,07%"
"21.05.2013","131,50","129,99","131,50","129,99","1,35%"
"20.05.2013","129,75","128,98","129,75","128,98","0,60%"
"17.05.2013","128,98","126,98","128,98","126,98","1,77%"
"16.05.2013","126,73","124,12","125,16","124,12","2,00%"
"15.05.2013","124,25","120,27","124,25","120,27","3,41%"
"14.05.2013","120,15","121,01","122,34","120,15","-0,91%"
"13.05.2013","121,25","111,27","121,25","111,27","9,06%"
"10.05.2013","111,18","108,35","111,18","108,03","2,61%"
"09.05.2013","108,35","108,17","108,35","107,76","0,17%"
"08.05.2013","108,17","106,83","108,17","106,83","1,26%"
"07.05.2013","106,83","105,00","106,83","105,00","1,74%"
"06.05.2013","105,00","104,94","105,00","104,94","0,04%"
"03.05.2013","104,96","104,78","104,96","104,18","0,32%"
"02.05.2013","104,62","109,04","109,04","104,62","-4,06%"
"01.05.2013","109,04","108,03","109,04","108,03","0,93%"
"30.04.2013","108,03","116,62","118,50","108,03","-7,36%"
"29.04.2013","116,62","118,94","120,26","116,62","-1,95%"
"26.04.2013","118,94","119,06","120,41","118,94","0,01%"
"25.04.2013","118,93","120,91","121,87","118,93","-1,83%"
"24.04.2013","121,15","121,14","122,52","121,14","0,01%"
"23.04.2013","121,14","122,61","123,49","121,14","-1,20%"
"22.04.2013","122,61","123,82","124,43","122,61","-0,97%"
"19.04.2013","123,82","122,06","124,25","122,06","0,11%"
"18.04.2013","123,68","123,08","123,68","123,08","1,33%"
"17.04.2013","122,06","120,57","122,06","120,57","1,24%"
"16.04.2013","120,57","115,84","122,56","115,84","-0,70%"
"15.04.2013","121,42","118,91","121,42","118,91","2,11%"
"12.04.2013","118,91","118,16","119,54","118,16","0,64%"
"11.04.2013","118,16","121,86","123,15","121,86","-4,19%"
"10.04.2013","123,32","125,07","125,76","123,32","-1,77%"
"09.04.2013","125,55","130,32","130,32","125,55","-1,15%"
"08.04.2013","127,02","129,95","129,95","127,02","-2,26%"
"05.04.2013","129,95","132,42","132,42","131,90","-1,87%"
"04.04.2013","132,42","135,36","135,36","132,42","-2,17%"
"03.04.2013","135,36","135,85","135,85","135,36","-0,36%"
"02.04.2013","135,85","136,34","136,34","135,45","-0,36%"
"01.04.2013","136,34","136,34","136,34","136,34","0,68%"
"29.03.2013","135,42","135,42","135,42","135,42","-0,57%"
"28.03.2013","136,19","137,66","137,66","136,19","-1,07%"
"27.03.2013","137,66","135,45","137,66","134,60","1,63%"
"26.03.2013","135,45","134,69","135,45","134,59","0,56%"
"25.03.2013","134,69","137,89","137,89","134,69","-2,32%"
"22.03.2013","137,89","135,51","137,89","135,01","1,75%"
"21.03.2013","135,51","131,57","135,51","131,10","2,99%"
"20.03.2013","131,57","132,60","132,60","131,57","-0,64%"
"19.03.2013","132,41","131,16","132,41","131,16","0,96%"
"18.03.2013","131,16","130,26","131,16","130,26","0,69%"
"15.03.2013","130,26","130,26","130,26","130,26","1,35%"
"14.03.2013","128,53","128,53","128,53","128,53","0,98%"
"13.03.2013","127,28","127,28","127,28","127,28","0,59%"
"12.03.2013","126,53","126,53","126,53","126,53","2,31%"
"11.03.2013","123,67","123,67","123,67","123,67","-1,05%"
"08.03.2013","124,98","124,98","124,98","124,98","-0,99%"
"07.03.2013","126,23","126,23","126,23","126,23","-0,87%"
"06.03.2013","127,33","127,33","127,33","127,33","-1,14%"
"05.03.2013","128,80","128,80","128,80","128,80","-3,88%"
"04.03.2013","134,00","134,00","134,00","134,00","-0,43%"
"01.03.2013","134,58","134,58","134,58","134,58","1,69%"
"28.02.2013","132,34","132,34","132,34","132,34","1,92%"
"27.02.2013","129,86","129,86","129,86","129,86","-0,75%"
"26.02.2013","130,84","130,84","130,84","130,84","1,76%"
"25.02.2013","128,57","128,57","128,57","128,57","0,90%"
"22.02.2013","127,42","127,42","127,42","127,42","-0,09%"
"21.02.2013","127,54","127,54","127,54","127,54","0,01%"
"20.02.2013","127,53","127,53","127,53","127,53","2,71%"
"19.02.2013","124,17","124,17","124,17","124,17","-0,29%"
"18.02.2013","124,53","124,53","124,53","124,53","0,71%"
"15.02.2013","123,64","123,64","123,64","123,64","0,82%"
"14.02.2013","122,64","122,64","122,64","122,64","0,11%"
"13.02.2013","122,50","122,50","122,50","122,50","0,01%"
"12.02.2013","122,49","122,49","122,49","122,49","0,41%"
"11.02.2013","121,99","121,99","121,99","121,99","0,24%"
"08.02.2013","121,69","121,69","121,69","121,69","-0,61%"
"07.02.2013","122,44","122,44","122,44","122,44","-0,49%"
"06.02.2013","123,04","123,04","123,04","123,04","0,52%"
"05.02.2013","122,41","122,41","122,41","122,41","-0,40%"
"04.02.2013","122,91","122,91","122,91","122,91","2,08%"
"01.02.2013","120,40","120,40","120,40","120,40","-0,51%"
"31.01.2013","121,01","121,01","121,01","121,01","7,38%"
"30.01.2013","112,70","112,70","112,70","112,70","3,63%"
"29.01.2013","108,75","108,75","108,75","108,75","0,47%"
"28.01.2013","108,23","108,23","108,23","108,23","1,60%"
"25.01.2013","106,53","106,53","106,53","106,53","0,17%"
"24.01.2013","106,35","106,35","106,35","106,35","-0,77%"
"23.01.2013","107,17","107,17","107,17","107,17","-0,45%"
"22.01.2013","107,65","107,65","107,65","107,65","-0,21%"
"21.01.2013","107,88","107,88","107,88","107,88","-0,34%"
"18.01.2013","108,25","108,25","108,25","108,25","0,17%"
"17.01.2013","108,07","108,07","108,07","108,07","-6,86%"
"16.01.2013","116,03","116,03","116,03","116,03","-1,05%"
"15.01.2013","117,26","117,26","117,26","117,26","-0,20%"
"14.01.2013","117,49","117,49","117,49","117,49","4,95%"
"11.01.2013","111,95","111,95","111,95","111,95","2,44%"
"10.01.2013","109,28","109,28","109,28","109,28","2,49%"
"09.01.2013","106,63","106,63","106,63","106,63","1,42%"
"08.01.2013","105,13","105,13","105,13","105,13","2,59%"
"07.01.2013","102,48","102,48","102,48","102,48","2,02%"
"04.01.2013","100,45","100,45","100,45","100,45","0,21%"
"03.01.2013","100,24","100,24","100,24","100,24","-1,93%"
"02.01.2013","102,21","102,21","102,21","102,21","-4,14%"
"01.01.2013","106,63","106,63","106,63","106,63","-0,74%"
"31.12.2012","107,42","107,42","107,42","107,42","-0,31%"
"28.12.2012","107,75","107,75","107,75","107,75","0,95%"
"27.12.2012","106,74","106,74","106,74","106,74","0,33%"
"26.12.2012","106,39","106,39","106,39","106,39","3,21%"
"25.12.2012","103,08","103,08","103,08","103,08","-1,57%"
"24.12.2012","104,72","104,72","104,72","104,72","0,05%"
"21.12.2012","104,67","104,67","104,67","104,67","2,93%"
"20.12.2012","101,69","101,69","101,69","101,69","1,35%"
"19.12.2012","100,33","100,33","100,33","100,33","-0,97%"
"18.12.2012","101,31","101,31","101,31","101,31","-3,45%"
"17.12.2012","104,93","104,93","104,93","104,93","-1,81%"
"14.12.2012","106,86","106,86","106,86","106,86","0,48%"
"13.12.2012","106,36","106,36","106,36","106,36","-1,21%"
"12.12.2012","107,65","107,65","107,65","107,65","-0,60%"
"11.12.2012","108,30","108,30","108,30","108,30","-1,48%"
"10.12.2012","109,93","109,93","109,93","109,93","0,79%"
"07.12.2012","109,06","109,06","109,06","109,06","2,18%"
"06.12.2012","106,74","106,74","106,74","106,74","-1,20%"
"05.12.2012","108,04","108,04","108,04","108,04","-1,35%"
"04.12.2012","109,52","109,52","109,52","109,52","-0,29%"
"03.12.2012","109,84","109,84","109,84","109,84","0,35%"
"30.11.2012","109,45","109,45","109,45","109,45","3,60%"
"29.11.2012","105,65","105,65","105,65","105,65","-1,83%"
"28.11.2012","107,62","107,62","107,62","107,62","0,18%"
"27.11.2012","107,42","107,42","107,42","107,42","1,25%"
"26.11.2012","106,10","106,10","106,10","106,10","2,92%"
"23.11.2012","103,08","103,08","103,08","103,08","-0,23%"
"22.11.2012","103,32","103,32","103,32","103,32","-0,37%"
"21.11.2012","103,71","103,71","103,71","103,71","0,65%"
"20.11.2012","103,04","103,04","103,04","103,04","-0,30%"
"19.11.2012","103,35","103,35","103,35","103,35","-4,10%"
"16.11.2012","107,77","107,77","107,77","107,77","0,49%"
"15.11.2012","107,25","107,25","107,25","107,25","3,85%"
"14.11.2012","103,27","103,27","103,27","103,27","1,96%"
"13.11.2012","101,28","101,28","101,28","101,28","-0,60%"
"12.11.2012","101,89","101,89","101,89","101,89","0,00%"
"09.11.2012","101,89","101,89","101,89","101,89","0,68%"
"08.11.2012","101,20","101,20","101,20","101,20","0,84%"
"07.11.2012","100,36","100,36","100,36","100,36","-1,43%"
"06.11.2012","101,82","101,82","101,82","101,82","-3,76%"
"05.11.2012","105,79","105,79","105,79","105,79","-1,49%"
"02.11.2012","107,39","107,39","107,39","107,39","-1,50%"
"01.11.2012","109,02","109,02","109,02","109,02","-1,19%"
"31.10.2012","110,33","110,33","110,33","110,33","1,01%"
"30.10.2012","109,23","109,23","109,23","109,23","-0,37%"
"29.10.2012","109,64","109,64","109,64","109,64","-0,25%"
"26.10.2012","109,92","109,92","109,92","109,92","3,13%"
"25.10.2012","106,58","106,58","106,58","106,58","-2,67%"
"24.10.2012","109,50","109,50","109,50","109,50","0,00%"
"23.10.2012","109,50","109,50","109,50","109,50","0,77%"
"22.10.2012","108,66","108,66","108,66","108,66","0,19%"
"19.10.2012","108,45","108,45","108,45","108,45","0,63%"
"18.10.2012","107,77","107,77","107,77","107,77","0,34%"
"17.10.2012","107,41","107,41","107,41","107,41","-1,15%"
"16.10.2012","108,66","108,66","108,66","108,66","-0,89%"
"15.10.2012","109,63","109,63","109,63","109,63","-0,26%"
"12.10.2012","109,91","109,91","109,91","109,91","-6,08%"
"11.10.2012","117,03","117,03","117,03","117,03","-2,30%"
"10.10.2012","119,78","119,78","119,78","119,78","6,03%"
"09.10.2012","112,97","112,97","112,97","112,97","4,50%"
"08.10.2012","108,11","108,11","108,11","108,11","0,00%"
"05.10.2012","108,11","108,11","108,11","108,11","-7,45%"
"04.10.2012","116,81","116,81","116,81","116,81","-0,84%"
"03.10.2012","117,79","117,79","117,79","117,79","-0,62%"
"02.10.2012","118,53","118,53","118,53","118,53","1,51%"
"01.10.2012","116,77","116,77","116,77","116,77","0,24%"
"28.09.2012","116,49","116,49","116,49","116,49","4,70%"
"27.09.2012","111,26","111,26","111,26","111,26","-6,06%"
"26.09.2012","118,44","118,44","118,44","118,44","8,09%"
"25.09.2012","109,58","109,58","109,58","109,58","4,09%"
"24.09.2012","105,27","105,27","105,27","105,27","3,37%"
"21.09.2012","101,84","101,84","101,84","101,84","-0,95%"
"20.09.2012","102,82","102,82","102,82","102,82","2,74%"
"19.09.2012","100,08","100,08","100,08","100,08","0,86%"
"18.09.2012","99,23","99,23","99,23","99,23","-1,00%"
"17.09.2012","100,23","100,23","100,23","100,23","-0,27%"
"14.09.2012","100,50","100,50","100,50","100,50","-8,71%"
"13.09.2012","110,09","110,09","110,09","110,09","-6,93%"
"12.09.2012","118,29","118,29","118,29","118,29","-1,64%"
"11.09.2012","120,26","120,26","120,26","120,26","-2,60%"
"10.09.2012","123,47","123,47","123,47","123,47","-0,24%"
"07.09.2012","123,77","123,77","123,77","123,77","0,17%"
"06.09.2012","123,56","123,56","123,56","123,56","-3,20%"
"05.09.2012","127,64","127,64","127,64","127,64","-0,95%"
"04.09.2012","128,87","128,87","128,87","128,87","-1,44%"
"03.09.2012","130,75","130,75","130,75","130,75","0,53%"
"31.08.2012","130,06","130,06","130,06","130,06","-1,95%"
"30.08.2012","132,65","132,65","132,65","132,65","1,43%"
"29.08.2012","130,78","130,78","130,78","130,78","0,97%"
"28.08.2012","129,52","129,52","129,52","129,52","0,20%"
"27.08.2012","129,26","129,26","129,26","129,26","-0,93%"
"24.08.2012","130,47","130,47","130,47","130,47","1,67%"
"23.08.2012","128,33","128,33","128,33","128,33","1,09%"
"22.08.2012","126,95","126,95","126,95","126,95","0,79%"
"21.08.2012","125,95","125,95","125,95","125,95","-2,49%"
"20.08.2012","129,17","129,17","129,17","129,17","-0,17%"
"17.08.2012","129,39","129,39","129,39","129,39","0,11%"
"16.08.2012","129,25","129,25","129,25","129,25","1,17%"
"15.08.2012","127,75","127,75","127,75","127,75","0,02%"
"14.08.2012","127,73","127,73","127,73","127,73","-0,37%"
"13.08.2012","128,21","128,21","128,21","128,21","0,32%"
"10.08.2012","127,81","127,81","127,81","127,81","0,11%"
"09.08.2012","127,67","127,67","127,67","127,67","1,19%"
"08.08.2012","126,17","126,17","126,17","126,17","0,71%"
"07.08.2012","125,28","125,28","125,28","125,28","-0,97%"
"06.08.2012","126,51","126,51","126,51","126,51","-1,51%"
"03.08.2012","128,45","128,45","128,45","128,45","-3,53%"
"02.08.2012","133,15","133,15","133,15","133,15","1,32%"
"01.08.2012","131,41","131,41","131,41","131,41","-2,21%"
"31.07.2012","134,38","134,38","134,38","134,38","-0,73%"
"30.07.2012","135,37","135,37","135,37","135,37","-1,60%"
"27.07.2012","137,57","137,57","137,57","137,57","-3,98%"
"26.07.2012","143,27","143,27","143,27","143,27","-4,70%"
"25.07.2012","150,33","150,33","150,33","150,33","-0,15%"
"24.07.2012","150,55","150,55","150,55","150,55","1,67%"
"23.07.2012","148,07","148,07","148,07","148,07","5,44%"
"20.07.2012","140,43","140,43","140,43","140,43","0,54%"
"19.07.2012","139,68","139,68","139,68","139,68","-0,16%"
"18.07.2012","139,90","139,90","139,90","139,90","1,79%"
"17.07.2012","137,44","137,44","137,44","137,44","-3,19%"
"16.07.2012","141,97","141,97","141,97","141,97","-0,85%"
"13.07.2012","143,18","143,18","143,18","143,18","-1,76%"
"12.07.2012","145,75","145,75","145,75","145,75","-2,49%"
"11.07.2012","149,47","149,47","149,47","149,47","-2,19%"
"10.07.2012","152,82","152,82","152,82","152,82","-0,71%"
"09.07.2012","153,91","153,91","153,91","153,91","1,84%"
"06.07.2012","151,13","151,13","151,13","151,13","2,52%"
"05.07.2012","147,41","147,41","147,41","147,41","3,77%"
"04.07.2012","142,05","142,05","142,05","142,05","-1,80%"
"03.07.2012","144,65","144,65","144,65","144,65","-2,01%"
"02.07.2012","147,62","147,62","147,62","147,62","-3,16%"
"29.06.2012","152,43","152,43","152,43","152,43","-5,16%"
"28.06.2012","160,72","160,72","160,72","160,72","4,87%"
"27.06.2012","153,25","153,25","153,25","153,25","-2,08%"
"26.06.2012","156,50","156,50","156,50","156,50","1,48%"
"25.06.2012","154,22","154,22","154,22","154,22","3,43%"
"22.06.2012","149,11","149,11","149,11","149,11","0,56%"
"21.06.2012","148,28","148,28","148,28","148,28","3,40%"
"20.06.2012","143,40","143,40","143,40","143,40","-1,58%"
"19.06.2012","145,70","145,70","145,70","145,70","-4,11%"
"18.06.2012","151,95","151,95","151,95","151,95","0,34%"
"15.06.2012","151,43","151,43","151,43","151,43","-1,94%"
"14.06.2012","154,43","154,43","154,43","154,43","-2,57%"
"13.06.2012","158,50","158,50","158,50","158,50","-1,72%"
"12.06.2012","161,28","161,28","161,28","161,28","-1,63%"
"11.06.2012","163,96","163,96","163,96","163,96","0,92%"
"08.06.2012","162,46","162,46","162,46","162,46","0,78%"
"07.06.2012","161,20","161,20","161,20","161,20","-0,48%"
"06.06.2012","161,97","161,97","161,97","161,97","-2,79%"
"05.06.2012","166,62","166,62","166,62","166,62","-1,39%"
"04.06.2012","168,96","168,96","168,96","168,96","-0,80%"
"01.06.2012","170,32","170,32","170,32","170,32","2,19%"
"31.05.2012","166,67","166,67","166,67","166,67","2,45%"
"30.05.2012","162,68","162,68","162,68","162,68","3,39%"
