,h,h_l1,s_h,rr_IS,rr_TAY,rr_IS_total,rr_TAY_total,r_hat
2016Q4,-3.0810333171321758,-3.0564242460731514,-0.6516086789232989,-0.06884964828479344,-0.0012723488374055403,4.338222844536933,4.405800143984321,1.7689219842996755
2017Q1,-2.970854796697662,-3.081033317132176,-0.47787754602992627,-0.06673580972700104,-0.03116391046499567,4.172051220537675,4.207623119799681,0.5530028302863976
2017Q2,-2.750508147934,-2.970854796697662,-0.37394578720677474,-0.06764060826709978,-0.04955084509609756,3.9914019506348675,4.009491713805869,-0.07312870414975142
2017Q3,-2.4206487216798576,-2.750508147934,-0.34932333674133176,-0.0674679869908958,-0.06865903962061862,3.805923542619225,3.8047324899895023,-0.5643036119210731
2017Q4,-2.0849347026767893,-2.4206487216798576,-0.3169144218968475,-0.0658470206541511,-0.07266579427210307,3.6214513917912496,3.6146326181732977,-0.6267015280259884
2018Q1,-1.7550700280460658,-2.0849347026767893,-0.2675491923868647,-0.06477160695828647,-0.07762852841616805,3.441061213256459,3.4282042917985778,-0.59893926668943
2018Q2,-1.4805150672927256,-1.7550700280460658,-0.24101684593282235,-0.06453120091095933,-0.09967888357683799,3.2691003219712123,3.233952639305334,-0.5017538643372783
2018Q3,-1.2955029921151142,-1.4805150672927256,-0.24227045909629064,-0.06407940265182396,-0.12354735727089422,3.110837068463841,3.0513691138447707,0.5339434756840062
2018Q4,-1.1736373362802217,-1.2955029921151142,-0.24938074002919408,-0.06145427980544642,-0.15394830615896676,2.972101407611984,2.8796073812584635,0.7604602216053143
2019Q1,-1.1634109648970237,-1.1736373362802217,-0.2214339921647836,-0.061146527910913906,-0.18549995574498246,2.852564331424405,2.7282109035903366,-0.0429276576886993
2019Q2,-1.2135618999494453,-1.163410964897024,-0.25158206255981175,-0.06621032914399222,-0.21665705814806804,2.753770223986814,2.603323494982738,0.2721996154956432
2019Q3,-1.3172473165502236,-1.2135618999494455,-0.40526807404605786,-0.07624983231972893,-0.2518976790429764,2.68064845637964,2.5050006096563924,-0.948038786788451
2019Q4,-1.7106319890873458,-1.3172473165502236,-0.6807083868652132,-0.08577430996184568,-0.27514907461017046,2.643352019278607,2.4539772546302823,-1.7365495295455475
2020Q1,-2.165954653521676,-1.7106319890873458,-0.9742622282518582,-0.07363909319958703,-0.2719095315282863,2.6670476643669745,2.4687772260382754,-1.834085044862007
2020Q2,-7.242975533889542,-2.165954653521675,-0.8542036067098673,-0.05527531901216348,-0.26718371141007186,2.7391873850783415,2.527278992680433,-2.8525382227035885
2020Q3,-3.90619989502399,-7.2429755338895445,-0.6396039934494471,-0.039267838730072446,-0.23316877908750633,2.8528771329087315,2.6589761925512976,-3.414072099475362
2020Q4,-2.114901573066511,-3.906199895023989,-0.5016909427854535,-0.024267281445733646,-0.18171573976834376,3.0093396981286737,2.851891239806063,-3.9026315148879904
2021Q1,-2.012314276240514,-2.1149015730665113,-0.40625520956179373,-0.00849502575091654,-0.12352243124882623,3.208068784047969,3.0930413785500592,-2.884102901708221
2021Q2,-1.1817458022909526,-2.0123142762405135,-0.3118754052041556,0.014023290852210213,-0.0471296364585847,3.450299523318311,3.3891465960075164,-1.6152673844827823
2021Q3,-0.5978981317470563,-1.1817458022909524,-0.0890316652515297,0.03875713297001693,0.024727422160672474,3.7249542769952715,3.710924566185927,-0.7516246766161829
2021Q4,-0.12289580929593136,-0.5978981317470562,0.17657119138565588,0.062159704490160506,0.09575504663950252,4.020938367857189,4.054533710006531,1.3325139209300072
2022Q1,0.35150931649390404,-0.12289580929593136,0.4217120096657841,0.08051639997812643,0.13239383418770584,4.326543767145454,4.378421201355033,2.0925053783801557
2022Q2,0.630226448648011,0.35150931649390416,0.5787746008314189,0.09145927185257119,0.1724452911770481,4.63228077497051,4.713266794294987,1.6226766779450843
2022Q3,0.7620454463240725,0.630226448648011,0.604689406003925,0.09746853288055013,0.20444215027646534,4.93486599040268,5.041839607798595,1.6648539611584243
2022Q4,0.8643908725666059,0.7620454463240725,0.5526617718634556,0.10412680784823736,0.2427156399812952,5.235189759500028,5.373778591633086,1.3502614036473515
2023Q1,0.9319788634347836,0.8643908725666059,0.537759051131979,0.10816857113418787,0.2869028792607412,5.526395729471777,5.70513003759833,1.2568217091167133
2023Q2,0.9834516254928638,0.9319788634347836,0.49074625091097124,0.10915592388491696,0.32883537185350176,5.805364166927291,6.025043614895875,0.8962127060880429
2023Q3,0.9672672458280263,0.9834516254928636,0.40042582249889513,0.10978576965224657,0.3598412688452505,6.072963259806399,6.323018758999403,-0.042195510833084066
2023Q4,0.9186633991741752,0.967267245828026,0.3196148058075639,0.10942659443957228,0.3920377640910198,6.327361133894238,6.609972303545685,-0.7569438551855949
2024Q1,0.9368191664294004,0.9186633991741753,0.23161164844867949,0.10931548563560628,0.4337652282795401,6.568636760273016,6.89308650291695,-1.324876146051902
2024Q2,0.959019604036458,0.9368191664294004,0.15866433492012727,0.11167193800435812,0.4800794888762423,6.797446819112278,7.165854369984163,-0.8659159563633462
2024Q3,1.0363014595102158,0.959019604036458,0.14429902262000968,0.1154474166610959,0.5260344314578491,7.010420235520065,7.421007250316818,-0.5803952982624829
2024Q4,1.0652543179043166,1.0363014595102158,0.16587769470332153,0.12127937279317799,0.564139719572063,7.205400518165026,7.648260864943911,0.8368010892516278
2025Q1,1.0746801735600326,1.0652543179043166,0.23770899668189463,0.12329725548057496,0.5871872575334838,7.373432581182428,7.837322583235336,1.9368140958072932
2025Q2,0.9298251450090904,1.0746801735600326,0.23951861923590181,0.12066801726483961,0.575713185617011,7.511197642457891,7.966242810810062,1.5997542880635294
2025Q3,0.613159733792052,0.9298251450090905,0.15388297139135493,0.11746797681100185,0.5792053376210216,7.621573855595075,8.083311216405095,1.3666242911703343
2025Q4,0.334910580829995,0.6131597337920522,0.06279671588514651,0.11728192949225527,0.5888260189674831,7.70802311484663,8.179567204321858,0.7435589513468864
2026Q1,0.1339768052641882,0.33491058082999503,0.03769700977963231,0.1205005660775027,0.5941857448237461,7.771740767528409,8.245425946274652,0.229913218625245
2026Q2,0.1238054498461598,0.1339768052641881,0.08572456539282833,0.12050056607750266,0.5901597779963299,7.807446175248642,8.277105387167468,0.6402045849537832
2026Q3,0.17403459098538196,0.1238054498461598,0.06977926511598452,0.12050056607750266,0.5901597779963299,,,
