,pi_L,pi_IPCA,pi_A,pi_e,i_e,meta,pi_star,de_hat,Zel,Yla,selic,i_dif,de,r_focus,rr_trend,hp_ciclo,rp_hat,fpib,fnuci,femp,fcaged
2021Q2,1.4440902034328573,2.1533811228890087,3.6598221644281725,4.0919483870967746,5.926980525932303,3.75,5.197348606650984,-4.0132654826618746,-13.233333333333333,64.51,3.5,1.6133846153846152,-3.5757654826618746,1.8350321388355288,3.2857453536656287,-1.4507132148300999,-1.7089140809374985,-0.561252498042677,-2.6099562054664887,-5.178489677849047,-1.5136412330709845
2021Q3,2.975806716755125,3.4266718649442307,4.57667595043143,4.473223076923077,7.446552677302165,3.75,5.073517019848472,-1.6187167753390224,-0.003333333333333334,-24.740000000000002,5.25,3.367963636363636,-1.1812167753390224,2.9733296003790883,3.473192461071763,-0.4998628606926747,1.1088373442001234,-0.9345546911735028,-1.6941421307540452,-4.332541865575861,0.0462944272542245
2021Q4,2.177079003954785,2.7103571193587195,4.136741395829913,5.071147619047619,10.424599907834816,3.75,12.601686711057308,6.174777343880102,0.0,-38.74333333333335,8.25,5.930618181818182,6.612277343880102,5.353452288787197,3.6735831251824833,1.6798691636047134,2.0115403227848248,-0.15991754509730072,-0.931504864636878,-2.742314989644477,0.8853732149234474
2022Q1,3.0627030770196573,2.5548132280908353,1.6535727594196858,5.277053225806451,11.69610237133206,3.5,2.3053231538426413,-6.961803215039483,0.0,-18.71666666666667,10.583333333333334,8.289730208333333,-6.586803215039483,6.419049145525609,3.8785047065825897,2.540544438943019,2.0885855073665094,-0.04947515093715538,-0.11482383232473126,-1.4786632335681702,0.796560633422132
2022Q2,3.1454910904959554,2.6368222306274225,0.8801172966976578,5.670629032258065,11.925586485173659,3.5,1.306299737785026,-6.3506470977411436,0.0,42.78333333333333,12.583333333333334,9.45168717948718,-5.9756470977411436,6.254957452915594,4.080594484084138,2.1743629688314563,2.6107246694124497,0.48997985015671475,-0.15506289737210466,-0.5070950329788708,1.423736555353571
2022Q3,1.660008893502729,-0.8758968183728899,-7.945890711867021,5.443335384615384,12.043055336176488,3.5,-4.309599964395455,5.910748879383846,0.0,33.61000000000002,13.583333333333334,8.673057575757577,6.285748879383846,6.599719951561104,4.274077576773526,2.325642374787578,2.309196581189302,0.9376304422281692,-0.12689684693994252,0.029819914432621886,2.287766105229366
2022Q4,1.2682584567784039,1.443593314944458,1.984099082483004,5.208917741935484,11.794368905082864,3.5,-3.5237064481231943,-0.1999665844979539,0.0,21.156666666666666,13.75,7.439955897435898,0.1750334155020461,6.58545116314738,4.4545380805926715,2.1309130825547085,1.855321084292549,0.7532948531963939,-1.2078251546770105,0.7757758356000792,2.1671502706224146
2023Q1,0.980597696166452,1.4301653172145823,3.1314091086576568,5.491176190476191,12.274393629064681,3.25,-3.785226120543748,-1.4420811935857714,0.0,-23.289999999999992,13.75,6.887321025641025,-1.1295811935857714,6.7832174385884905,4.6190136179677355,2.164203820620755,1.2712327947363744,1.470875639430119,-1.3042007855474367,1.0422712286682803,1.326356553018286
2023Q2,0.7028126718479966,1.0596824051575027,1.849249929350405,4.804795081967213,11.506371954982546,3.25,-6.759104799205495,-5.198712270882995,10.829999999999998,-46.146666666666675,13.75,6.66452,-4.886212270882995,6.701576873015333,4.765873632001474,1.9357032410138588,0.29825219775614276,1.6301766832999647,-0.7612056813947703,1.1071529966958558,1.5743681416211075
2023Q3,0.5442608507513436,1.1306578058888128,2.8225384882671456,4.14263125,10.173398998973315,3.25,1.9265379436251053,-1.7010713228043883,73.39333333333333,-73.50999999999999,13.25,6.2496230769230765,-1.3885713228043883,6.030767748973315,4.894840193184534,1.1359275557887818,0.022324465498930524,1.1493831562264631,-0.8628084708722383,1.2210461075972292,1.7185303567871415
2023Q4,0.9342014625051798,0.9824934915998007,1.1517289687306143,3.9330278688524594,9.503445147561102,3.25,-1.2975905604827704,1.2127628954145475,205.39666666666668,-52.116666666666674,12.25,5.302550769230769,1.5252628954145475,5.570417278708643,5.006845186533191,0.5635720921754519,-1.4606422484657275,0.9281240022451129,0.061301614421964246,1.3358515085267673,1.4442997617090896
2024Q1,0.8657420414102557,0.7398077746392673,0.6053310201655338,3.695939344262295,8.93969995848341,3.0,-0.6564509369981658,-0.3263176665436127,271.2166666666667,-26.886666666666674,11.25,4.597350769230769,-0.07631766654361272,5.243760614221114,,,,,0.8565012303885595,1.7778718897095152,
2024Q2,1.032580813788786,1.2427366295322484,1.639951885341917,3.5798857142857146,9.511416577034646,3.0,9.729694783120054,4.894419822606383,154.09333333333336,-2.803333333333343,10.583333333333334,3.7499087179487187,5.144419822606383,5.931530862748932,,,,,0.8193177138278287,2.207151815213634,
2024Q3,1.17839978641483,1.3589202350897445,1.8748942345519826,3.80344696969697,10.233471906954552,3.0,2.765978229567644,5.933269751018572,-109.91333333333328,0.16333333333334285,10.583333333333334,3.771975757575759,6.183269751018572,6.430024937257582,,,,,1.4292283419869989,2.460982154244471,
2024Q4,1.7812580098292674,1.4512227758583407,0.5309054896601717,4.28664126984127,12.328842877257925,3.0,9.330150889226243,4.8732152366208705,-274.04333333333335,3.163333333333343,11.416666666666666,5.117374242424242,5.1232152366208705,8.042201607416654,,,,,1.1609798235407993,2.687528541494543,
2025Q1,1.458279350590863,1.3614197857513277,1.1814275096326599,5.384129508196721,14.69437618518644,3.0,1.93746880360558,0.01056221652888123,-227.48666666666668,5.083333333333343,13.583333333333334,7.4560067708333335,0.26056221652888123,9.31024667698972,,,,,1.068959479735554,2.7804478147111906,
2025Q2,0.843636188016128,1.031240280638679,1.4908791068223737,4.881524590163935,13.992476520685354,3.0,-6.151922141197479,-3.4815428717842876,-95.48333333333339,4.77,14.666666666666666,8.619580512820512,-3.2315428717842876,9.11095193052142,,,,,1.917017204020766,3.227630341743863,
2025Q3,1.0414272950681758,1.2150567799300127,1.7463281762890803,4.443568181818182,13.43176632858359,3.0,-3.057691033442623,-4.159064160202891,-8.003333333333353,1.3833333333333337,15.0,9.302672727272729,-3.909064160202891,8.98819814676541,,,,,0.703313878805929,3.457865078001425,
2025Q4,0.5360617486970476,0.6191877064179119,0.7760487500166224,4.088478125,12.540060191193517,3.0,-2.178217987227994,-1.234021929480483,0.0,7.626666666666667,15.0,9.691833333333333,-0.9840219294804831,8.451582066193517,,,,,-0.07589829037627283,3.576253875989413,
2026Q1,1.1738200218997408,1.2389045575621704,1.441869332317891,3.9989196721311475,12.000573658284802,3.0,1.2701464228942496,-2.8105206515253887,0.0,8.416666666666668,14.916666666666666,9.941740104166666,-2.5605206515253887,8.001653986153654,,,,,1.1662130327131024,3.8169682956310584,
2026Q2,1.4668345640395986,1.4736450162490033,1.4664495677338296,4.045747540983607,12.493398301186032,3.0,1.1140057140385162,-4.318504353787561,32.01333333333336,6.19,14.416666666666666,9.542065079365079,-4.068504353787561,8.447650760202425,,,,,1.487363786892871,,
2026Q3,,,,4.184875757575758,12.853011635865844,3.0,,1.2257795439704235,,,14.25,,1.4757795439704235,8.668135878290087,,,,,,,
